user_id,deposit_id,deposit_product_views,deposit_applied
9030,21,1,1
15657,49,3,1
6554,73,5,1
15790,71,5,0
4028,19,3,0
19015,98,3,1
6410,97,1,1
14806,7,2,1
19996,25,2,1
8383,24,1,1
9626,93,3,1
8286,68,1,1
17427,29,7,1
15055,1,5,1
7283,99,1,0
8145,72,5,0
17216,5,3,1
12614,62,3,1
8225,1,1,1
16092,17,6,1
8515,17,6,1
17025,94,2,1
17192,84,4,1
8692,81,6,1
7193,27,2,0
9156,39,8,1
7072,41,1,1
7209,41,1,0
1019,77,3,0
8372,68,1,1
14918,77,5,1
4488,61,1,1
18901,30,4,0
3654,21,2,0
13731,25,1,1
2669,22,3,1
191,33,5,0
16576,62,4,1
3169,8,3,0
11829,92,3,1
19227,74,2,1
9971,48,3,1
14109,20,4,0
934,37,3,1
10144,13,3,1
7391,2,4,1
15498,18,3,0
6590,67,6,0
3953,40,7,1
11325,66,2,0
18290,80,3,1
19284,37,2,0
6508,26,7,1
14811,15,4,1
15407,96,3,0
4867,65,4,1
2109,92,2,1
2219,43,1,1
8478,66,2,0
14245,29,6,1
2437,32,3,0
1783,5,6,1
607,15,3,0
10346,14,4,1
12594,33,7,1
7479,71,4,1
11447,67,7,1
5893,29,8,1
16876,7,3,1
2164,93,3,1
4495,41,1,0
1341,94,3,1
7624,11,4,0
7137,10,5,1
12647,40,2,1
644,35,1,1
16469,89,5,0
1316,24,5,1
16607,7,5,1
16499,99,1,1
18979,29,2,1
6605,76,2,1
1392,20,1,1
11470,11,3,1
430,57,2,1
18245,39,3,1
1351,7,3,1
18531,99,5,0
6249,55,2,0
14157,86,3,1
15429,51,5,0
693,23,2,1
4474,13,5,1
1519,68,3,1
14699,73,2,1
2069,75,4,1
1199,46,1,1
8452,84,1,1
7500,54,5,0
6299,23,3,1
1819,42,2,1
15726,9,3,1
13837,94,2,1
6847,97,1,0
17930,10,2,1
485,67,2,1
7339,44,3,1
12697,92,3,1
5548,11,5,0
18320,55,4,0
2989,79,1,0
11743,57,1,1
3831,39,3,1
2457,30,3,1
3221,42,4,0
5675,70,5,0
16683,55,1,1
1676,76,2,0
10304,56,2,1
8961,12,1,1
16234,6,6,0
9203,31,5,0
16008,8,4,1
12193,15,1,1
7815,52,3,1
3393,99,1,0
683,82,2,0
3081,36,3,1
4425,85,4,1
910,25,2,1
15035,24,5,1
17013,26,2,1
11860,82,1,1
10000,100,3,1
3017,81,8,1
14830,84,8,1
7785,70,3,1
11365,97,6,0
1598,96,1,1
18353,24,6,1
7425,30,2,1
11914,79,1,0
19098,52,1,1
4738,76,2,1
2731,65,4,1
10867,81,2,1
7001,74,3,1
5429,40,3,1
2415,26,1,1
8924,20,1,0
18754,65,2,1
15580,62,4,0
7590,63,4,0
2274,30,7,1
18256,53,4,1
13026,32,3,1
3334,100,3,1
3661,45,2,1
15436,51,2,0
17749,80,2,1
13984,53,6,1
11191,28,8,1
4889,10,5,0
1498,42,3,0
9260,92,4,1
16439,81,4,1
14358,4,4,0
13976,85,1,0
18111,62,2,1
15506,57,3,0
3883,31,4,0
13129,99,1,0
18398,85,1,0
18791,91,5,0
5175,29,8,1
15785,8,1,0
13515,95,6,1
19243,15,3,0
17488,54,3,1
16057,25,3,0
3202,32,5,0
9131,72,5,1
14434,83,6,0
554,95,1,1
315,6,4,1
3087,69,4,1
5381,52,7,0
19365,75,2,1
11964,61,2,1
5748,13,4,0
16410,28,2,1
7364,26,1,1
9010,62,1,1
3674,8,1,1
6401,67,2,0
4864,22,2,0
12633,40,4,1
2831,33,2,1
5646,73,3,1
19786,32,4,1
8831,29,1,1
18245,65,3,1
393,24,2,1
18055,70,4,1
7145,37,6,1
9381,84,5,0
9714,61,5,1
14821,81,1,1
6423,72,1,1
438,52,1,1
13228,49,1,1
9068,100,5,1
15192,91,4,0
13432,29,3,1
19923,22,7,1
6272,53,1,1
6857,27,4,1
17817,43,6,0
5026,98,3,0
140,13,5,1
13046,88,5,1
15798,74,2,1
10054,34,3,1
12765,54,1,1
12344,61,5,1
11612,5,1,1
11821,76,2,1
5585,47,4,1
7342,60,3,0
6916,15,1,1
2846,28,2,1
3221,60,3,1
16726,28,5,1
7849,94,2,1
1099,96,4,1
3629,27,3,1
2896,67,1,1
18454,24,3,0
17309,69,1,1
12730,93,4,0
15259,73,2,0
11714,82,1,1
5147,81,4,1
17305,54,1,1
10735,41,1,0
11089,75,2,0
6069,73,4,0
3321,51,1,0
6217,14,1,1
17660,30,3,1
7289,1,2,1
725,34,2,0
6190,14,3,1
9294,29,3,0
495,13,2,1
18084,14,3,1
16536,13,3,1
4101,43,4,1
3608,86,3,0
19995,45,4,0
18632,82,4,1
4233,60,1,1
17398,48,3,0
18342,44,1,0
6310,61,4,1
6743,42,5,0
16059,49,6,0
5662,19,4,1
11913,29,4,1
19043,52,4,0
8294,51,5,0
547,45,1,1
10355,63,2,0
4122,21,3,1
13432,32,8,0
5609,53,3,1
12639,37,6,1
338,3,1,1
10316,39,5,1
517,15,3,0
11004,71,1,1
11544,59,3,1
13465,38,5,1
19120,2,3,0
8301,23,3,1
4037,100,4,1
947,7,4,0
2351,21,1,0
11399,74,2,1
10030,32,1,0
18229,52,4,1
9052,84,6,1
8029,83,7,1
4814,96,3,1
2518,34,1,1
950,22,2,0
17751,32,3,1
405,80,1,1
5459,24,4,1
15052,11,3,1
2626,88,5,1
5939,67,5,1
15769,81,3,1
1371,39,7,1
15146,86,6,1
4400,99,4,1
18223,64,4,0
3568,62,4,0
16771,18,2,1
16091,65,4,1
13270,1,2,0
15362,95,6,0
4796,32,1,1
17851,37,7,0
15744,73,8,1
18108,47,3,0
6020,29,2,1
18138,92,4,0
7017,46,2,1
3435,71,2,1
2854,81,4,1
281,29,1,1
6576,100,2,1
13656,8,3,1
4528,78,1,1
11832,4,2,1
7033,30,4,1
9332,17,5,0
17031,37,3,0
11068,41,1,1
16424,28,2,1
5157,45,1,1
17780,73,4,0
4133,72,5,1
1596,76,1,1
4390,11,1,0
1851,74,2,0
13741,72,1,1
13006,53,2,1
11475,31,4,1
475,29,4,0
7435,92,1,1
3203,22,1,1
1715,42,2,1
771,68,2,1
14086,100,7,1
18017,55,2,1
3824,56,3,1
5544,3,2,1
10483,43,5,1
7662,7,6,1
6946,27,2,0
4851,98,1,0
10096,79,3,1
15134,55,2,1
10074,51,1,1
16094,15,2,0
11281,19,1,0
6359,6,5,1
1309,25,2,1
14546,96,1,1
853,10,4,1
7779,28,1,1
10055,73,2,1
5024,99,5,1
10540,58,1,1
6792,35,4,1
15141,47,5,1
8406,83,1,1
2012,73,1,1
3247,88,4,1
12185,65,7,1
7357,72,5,1
9226,80,3,1
14955,58,4,0
19921,57,5,0
15046,53,6,1
11038,23,2,1
19684,15,1,1
8989,15,1,1
17260,32,1,0
3117,82,5,1
3814,44,3,0
6559,76,4,0
12560,82,1,1
12035,57,5,1
5226,47,3,1
161,70,5,1
10005,38,3,1
19064,58,5,1
9996,44,4,1
18845,43,1,0
16912,13,5,1
16087,92,4,1
1351,59,1,1
8283,34,1,1
16609,98,2,1
608,6,2,1
15573,60,4,1
3020,26,6,1
2304,81,2,0
13296,71,2,1
1171,85,4,0
721,33,1,1
7171,33,4,1
5496,80,2,1
18170,33,3,1
2974,37,3,0
14543,83,2,1
15681,6,4,1
2835,85,1,1
16618,95,4,1
9496,40,4,1
6044,50,1,1
17480,12,3,1
5038,32,1,1
7189,46,3,1
5879,72,4,1
3592,2,4,1
5146,14,4,1
16355,43,4,1
7270,54,5,1
17693,100,3,1
1313,5,2,1
13939,13,1,1
4856,47,1,0
17591,48,3,0
18587,30,4,1
13923,56,2,0
9627,73,4,1
16996,12,8,1
13530,96,3,1
2112,55,5,1
12984,42,4,1
19108,55,4,1
9805,30,1,1
1082,53,5,1
7197,20,1,0
18572,34,4,0
14921,95,1,0
13230,70,3,1
6598,42,1,1
14611,61,1,1
2253,38,4,1
17156,77,4,1
5446,24,2,1
686,45,2,1
10056,100,2,0
10441,81,4,1
10879,61,3,1
18913,39,2,1
10654,41,4,1
14357,50,4,1
17738,23,5,1
4306,100,1,0
406,94,3,1
19403,11,4,1
689,100,5,0
10413,80,2,1
13863,96,2,1
15271,89,4,1
3743,9,5,1
5736,59,2,1
2057,97,3,1
19317,42,1,1
9154,1,5,0
11058,32,2,0
16359,53,4,0
6188,27,6,0
14981,43,2,1
320,55,1,1
9881,44,1,1
16918,36,5,1
2766,47,2,0
647,89,3,0
7390,32,2,1
5494,39,1,1
2659,14,3,1
7784,9,1,1
8027,95,3,1
1301,73,2,1
3652,83,2,1
15255,19,2,1
11648,17,1,1
19616,87,1,1
3789,96,2,1
14782,11,4,1
17134,72,1,0
9753,95,1,0
5881,65,3,1
7492,14,3,1
3591,84,4,1
14411,17,3,1
5609,15,2,1
4233,50,3,1
18791,28,3,0
18923,61,5,0
1780,79,1,0
10080,42,2,1
5593,43,1,0
3906,59,6,1
2121,86,3,1
4916,99,1,1
6845,51,3,0
17753,60,5,0
10926,49,5,1
2590,94,3,0
4864,27,4,1
10936,7,4,1
16460,79,2,1
10328,55,6,1
5540,28,5,1
4317,59,1,1
15685,72,2,1
8961,58,3,1
8919,70,6,1
6960,83,7,0
12355,90,6,0
15150,82,1,1
16914,26,5,0
10773,83,3,1
17390,68,6,0
16931,54,7,1
15285,73,5,1
18582,70,1,1
16498,73,3,1
5986,42,1,1
16681,14,1,0
4028,4,7,0
14309,46,5,1
9798,75,1,1
2956,48,3,1
1628,4,1,0
14993,14,1,1
6431,8,2,1
17312,8,1,1
893,14,3,1
11219,27,3,1
2187,13,1,1
19241,44,1,0
15360,88,7,0
9349,33,5,0
17401,53,1,1
9744,2,2,0
12715,12,1,1
13395,92,4,1
18281,87,1,0
7790,59,3,1
2205,61,2,1
12210,21,4,1
4582,44,1,1
17849,60,1,0
1462,97,4,1
1370,28,2,1
9623,75,4,1
3469,63,4,1
40,39,2,1
13087,17,1,0
9229,5,5,1
5643,7,5,1
18138,1,6,0
16640,18,3,1
488,32,4,1
14490,1,3,0
9166,4,2,1
15953,79,4,1
6651,29,3,1
1758,86,2,1
3837,6,3,0
17478,1,3,0
10605,94,2,0
12881,81,1,1
3963,1,6,1
771,39,4,1
17533,16,3,1
8828,7,1,1
2724,76,3,1
4304,14,6,1
2301,28,3,0
18193,46,1,0
14759,55,3,1
5544,40,5,1
12890,73,4,1
10243,21,5,1
13700,73,2,1
1098,3,1,1
7980,15,4,0
5773,81,4,0
15720,59,4,0
6491,33,1,1
5389,45,3,1
12275,98,3,1
7710,31,1,1
6405,8,4,1
19760,10,2,1
6217,66,5,1
9556,64,1,1
14985,36,3,0
16325,90,3,0
16234,67,4,1
10287,41,3,0
13379,58,2,1
523,6,3,1
5844,62,1,0
10375,75,7,1
14193,55,4,1
9384,64,5,0
17375,84,1,1
18361,61,4,1
11138,17,1,0
7486,100,1,1
8188,38,1,1
9447,44,3,1
2981,60,3,0
6619,36,6,1
3105,81,3,1
5792,77,7,1
11190,26,3,1
4892,78,1,0
6347,4,2,1
11717,86,5,1
18507,55,6,0
2753,69,4,0
11495,100,3,1
10771,70,2,1
8280,95,3,0
7764,53,5,1
15322,86,1,1
8481,34,2,1
6891,20,1,1
12974,37,4,1
6882,3,3,1
14116,58,1,1
10067,37,2,1
849,12,3,1
8141,70,2,1
19545,85,1,1
12810,96,4,1
4933,90,3,0
6152,63,1,1
5836,51,2,1
18662,89,6,1
16976,60,2,1
2500,90,2,1
1804,24,1,1
10135,93,3,1
6430,37,5,1
6213,8,6,1
14117,73,2,0
16985,29,3,1
11733,32,1,1
9482,14,1,1
9748,52,5,1
4356,70,3,0
15819,93,5,0
17314,34,6,1
18978,77,4,1
4351,50,4,0
13351,61,1,0
8954,75,1,1
9220,97,5,1
14701,63,3,1
100,70,3,1
19063,41,3,1
11927,54,1,1
15154,37,1,0
2172,72,3,1
2491,43,3,1
7998,8,4,1
7071,13,5,1
1937,75,1,1
16297,5,3,1
4410,30,2,1
14119,15,1,1
7160,78,4,1
1412,5,5,1
1571,15,5,1
18733,17,4,1
10398,19,1,1
16276,30,3,1
9063,47,2,1
5865,22,3,1
11486,24,3,0
7570,8,4,1
14768,93,3,1
10588,66,3,1
9964,54,1,1
15426,27,2,1
8695,48,2,1
16567,93,5,0
16106,23,1,1
15498,69,3,1
18885,94,6,0
593,39,3,1
1844,51,6,1
8127,29,1,0
1726,89,1,1
575,19,3,1
14278,93,1,1
2668,53,1,0
12838,65,1,1
10625,21,5,0
12952,7,3,1
796,41,3,1
1922,82,4,1
17895,88,2,1
17265,57,1,0
17258,74,1,1
15983,78,2,1
17981,48,4,1
2712,19,4,1
1919,33,4,1
4258,11,1,1
15609,71,4,1
16758,89,1,0
7394,11,1,1
6523,51,2,1
9644,69,6,1
8935,90,1,1
4520,60,1,1
14850,71,1,1
15413,84,3,1
1091,57,3,1
2519,1,3,1
2629,98,1,1
6271,98,3,0
16126,46,2,1
1929,68,7,1
5128,89,5,1
15092,73,3,0
19968,11,4,1
19966,24,1,1
1477,75,2,1
9365,81,9,1
19472,65,2,1
16125,16,7,1
6842,89,7,1
14904,22,6,1
14189,67,1,1
17244,33,2,1
8903,77,1,0
3102,35,3,1
10784,20,3,1
15881,78,5,1
2925,6,2,1
5285,28,5,1
3115,31,3,1
5110,45,4,1
18093,29,4,1
18769,35,2,1
17798,78,1,0
215,68,1,1
4383,29,4,0
4866,13,3,1
7034,89,3,0
14465,65,6,0
13269,17,2,1
12951,83,3,1
9371,59,1,0
7777,84,4,1
8995,99,3,0
15791,25,3,0
3123,10,3,0
18681,7,5,1
1138,92,4,0
10698,80,9,0
3032,7,2,1
3021,42,4,0
15721,82,1,1
2176,5,4,1
8922,35,5,1
15238,77,5,0
16172,22,1,1
8767,53,3,0
12506,57,6,1
10881,22,4,1
16889,22,1,1
5532,38,3,1
8200,52,2,0
12416,38,5,0
16716,48,2,1
14013,18,4,1
14256,98,3,0
12180,55,1,0
740,66,3,0
7104,34,2,1
8413,67,1,1
1081,69,7,1
3120,99,1,1
8122,14,3,1
19987,41,4,1
5827,37,3,0
18155,81,1,1
12134,12,5,1
6595,98,3,1
5245,93,6,0
8498,24,5,1
17965,20,5,1
15114,24,1,1
14172,12,1,1
14517,17,1,0
5344,49,4,0
5516,86,5,1
18349,28,1,1
2469,94,3,1
17079,63,8,0
16240,13,1,1
17339,31,1,1
9487,81,4,1
15365,21,4,1
2193,64,3,0
1832,4,3,1
7959,93,1,1
2671,85,4,1
11407,68,3,0
12600,96,2,1
3460,17,1,1
11985,65,2,0
12511,4,1,1
15924,64,6,1
1677,99,1,1
10962,73,4,0
10051,14,4,1
1574,4,6,0
16254,18,6,0
15581,55,1,0
9922,87,4,1
1797,88,3,1
18467,90,5,1
4151,75,6,0
5152,23,5,0
15706,100,1,1
2937,31,1,1
5782,35,4,1
18227,86,1,0
9431,67,1,1
17885,84,5,0
11310,61,4,1
13247,4,4,1
11653,16,4,0
545,16,2,1
2625,64,2,1
8957,85,1,0
5932,81,3,1
16162,85,3,1
16657,91,2,1
8704,54,3,0
13679,71,6,1
8748,25,1,1
1557,96,4,1
6313,77,1,1
4609,32,3,1
11094,65,7,1
16345,82,4,0
5066,22,5,1
3965,66,1,1
7656,86,3,1
5381,13,3,1
6415,57,4,1
7850,54,4,0
6220,5,6,1
18434,50,7,0
11841,22,3,1
3903,38,6,1
7947,20,2,0
1294,4,3,1
11510,98,6,1
3133,79,2,0
18467,2,2,0
9482,73,4,0
5202,39,3,1
7418,41,4,0
10941,36,4,0
8650,83,3,1
4466,2,2,1
17173,75,7,1
14082,69,1,1
18908,62,3,1
3262,70,5,1
6006,82,4,1
14507,41,2,1
5113,97,3,0
4378,60,3,0
877,73,2,1
6906,65,1,0
9585,38,5,0
1556,9,1,1
15264,11,3,1
2098,36,3,1
14535,31,5,0
19310,66,1,1
14124,92,7,1
9744,19,9,1
10271,99,2,1
2237,7,2,0
2849,9,6,0
16500,25,7,1
9540,97,3,1
3425,70,4,1
11357,88,5,1
2093,90,6,1
8191,29,1,0
561,57,3,0
14719,19,1,0
18090,15,4,1
3277,96,1,1
11944,77,1,1
12154,94,1,1
6663,22,3,1
11024,72,1,1
2309,81,6,0
16408,10,4,0
11482,53,1,1
9028,30,6,0
14006,57,2,1
18714,93,2,1
3471,66,1,1
2361,42,4,1
13114,35,4,1
10807,58,2,1
270,76,2,0
4732,12,2,1
12173,25,8,0
2575,86,3,1
19714,48,3,1
17002,8,5,1
2975,79,1,1
601,44,5,1
15525,75,5,1
17052,34,1,1
9043,64,1,1
6830,49,1,0
16831,68,3,1
626,25,1,1
4929,6,3,0
4528,95,1,1
14840,92,3,0
2926,57,1,1
9662,98,3,1
2586,23,1,1
6995,23,1,1
19497,49,5,0
18880,85,6,1
19428,17,5,0
18598,22,1,1
4058,41,5,1
15640,12,1,0
14705,24,2,1
1599,11,4,1
12397,61,3,1
1097,100,1,1
5270,20,1,1
4593,54,6,1
3127,55,1,1
5558,23,1,0
2668,37,1,1
7504,55,2,0
12366,69,3,1
802,91,4,1
9305,89,1,0
343,14,6,1
19498,70,1,1
14447,79,5,0
234,20,4,1
431,31,1,1
5258,55,9,0
14319,89,2,1
6204,30,3,0
13206,51,1,1
9027,97,4,0
19677,46,4,0
5831,46,4,0
15825,84,3,0
15702,22,6,1
15215,19,2,1
4153,37,3,1
7806,65,1,1
6737,100,5,1
9939,56,3,0
8888,25,3,1
10766,49,2,0
3325,25,1,1
1203,14,2,1
18274,50,4,1
6052,27,1,1
4032,88,2,1
558,54,1,1
7740,51,4,1
5461,88,1,0
14188,87,4,0
15357,33,3,1
18383,62,3,0
3423,22,3,1
19958,6,2,1
12178,53,2,0
870,80,1,0
3759,39,2,0
5207,19,4,1
6473,97,5,0
10953,67,3,1
10657,69,4,1
19680,94,4,1
16229,51,2,0
12893,98,1,1
19003,67,6,1
9821,100,2,0
18233,44,1,1
1666,91,2,1
6669,99,4,1
10486,9,4,1
7020,35,5,1
8661,64,3,1
7499,17,1,0
8235,78,5,0
9899,65,2,0
13825,10,2,1
10861,82,3,1
7873,69,3,1
6292,39,3,1
10231,99,5,1
16270,56,1,1
2563,16,2,1
11103,2,3,1
12234,38,2,0
8465,18,3,0
15284,1,1,1
7702,31,4,1
14778,36,7,0
18367,52,5,1
18574,75,2,1
6702,59,3,1
4865,6,3,1
9748,25,4,1
3843,76,4,1
1468,51,3,1
14604,80,1,1
12206,27,8,0
19541,46,3,1
16873,81,2,1
11161,32,3,0
13789,84,1,0
3179,16,2,0
11477,16,4,1
6794,77,2,1
11822,58,1,1
7186,59,5,1
3883,36,2,1
2680,60,5,0
7736,95,2,1
1344,61,4,1
16383,21,3,1
18792,68,3,1
11328,6,2,0
17024,10,4,1
17737,38,4,0
10348,26,2,1
16296,96,7,1
10465,40,3,1
9036,43,2,1
11231,47,1,0
784,97,3,0
382,66,4,1
15236,63,7,1
17467,34,4,0
15109,70,3,1
17516,79,3,1
13736,13,6,1
4504,56,2,1
7993,26,4,1
6594,42,4,1
9850,52,2,0
1303,55,3,1
14871,48,4,1
3943,32,6,1
10154,12,5,1
17489,85,5,1
365,34,9,1
12426,27,3,1
1210,94,1,1
18747,35,4,0
18230,42,6,1
3019,53,1,1
6,68,4,1
4843,32,5,0
13136,53,5,0
243,1,4,1
3420,69,2,1
934,23,3,0
1789,95,3,1
9246,39,4,1
19509,35,1,1
7687,3,1,1
14586,30,5,1
1763,81,2,1
9198,35,2,1
4367,70,4,1
19878,6,4,1
15022,62,4,1
5016,29,1,1
7060,69,4,1
17353,66,4,1
7762,82,2,0
16178,88,7,1
14733,70,2,1
2282,75,1,1
13713,75,4,0
8787,60,3,1
16407,43,4,0
12509,80,4,0
10442,85,3,1
5652,91,4,1
4726,49,4,1
5854,42,4,1
2910,85,2,0
2148,63,4,1
5011,43,1,1
12978,59,1,1
18575,61,3,1
15425,71,3,1
2322,75,1,1
10003,46,2,1
5659,88,3,1
6706,36,6,0
848,51,7,0
16607,30,6,1
13258,9,3,1
9228,32,4,0
5255,51,1,1
4801,11,3,1
14633,82,3,0
13542,19,4,1
811,67,2,1
10535,67,1,1
14077,34,4,1
12017,58,1,1
1753,20,7,1
3992,58,6,1
14536,3,1,1
4748,87,4,1
16799,5,1,1
5533,88,1,1
17570,98,2,1
6507,81,3,1
5129,98,3,1
19387,97,1,1
8365,52,5,0
13153,56,3,1
18483,40,2,0
15593,46,3,1
9051,46,3,1
8529,98,2,1
2506,72,3,1
6019,87,3,1
10416,45,7,0
14012,54,2,1
575,31,4,1
2559,69,6,0
8478,7,4,1
896,55,4,1
17553,12,1,1
19579,32,2,0
6631,62,1,1
8105,28,5,1
14851,88,1,1
3667,69,4,1
1743,51,4,1
7166,69,5,0
3654,22,3,0
4497,84,4,1
15528,78,2,1
4777,53,1,1
7702,70,3,0
1163,83,1,1
2612,82,4,1
14065,63,1,1
19126,46,4,0
10735,25,1,1
4657,23,5,1
6654,58,1,0
19496,57,1,1
2536,4,2,0
107,1,4,0
73,54,3,0
10360,63,2,1
154,33,2,1
8714,31,1,1
13144,12,3,1
8312,32,1,1
1612,98,1,0
16639,96,5,0
11625,83,3,1
12648,99,3,1
12743,58,1,1
5518,72,3,1
9032,32,3,1
13939,26,4,1
14360,11,2,1
14979,40,1,1
8652,87,4,1
10975,95,1,1
17384,63,4,1
1510,87,1,1
5807,5,3,1
4759,83,2,1
10495,69,2,1
18225,93,2,1
12409,21,1,1
18523,74,2,1
7712,50,6,1
4703,54,4,1
5362,30,2,1
10978,90,4,1
10404,94,5,1
2096,93,1,1
19997,67,2,1
7647,76,3,1
14650,67,6,1
5924,39,3,1
12233,46,2,1
10274,16,2,0
15016,57,4,1
870,47,6,1
18738,61,2,0
4660,97,3,1
14233,35,2,1
9613,87,5,1
16547,65,10,1
8589,98,6,0
10755,81,4,1
4476,48,4,0
19910,62,7,1
19588,51,3,1
19244,79,2,1
7272,74,3,1
19601,24,3,1
16213,1,3,1
17988,49,3,1
1867,41,5,0
5408,88,2,0
5086,59,2,1
6680,11,4,1
19403,9,2,0
8039,74,4,1
12232,6,1,1
12637,82,5,1
8670,83,8,1
6485,62,4,1
13992,95,9,0
19629,47,1,1
792,61,8,0
19752,56,1,1
1677,97,2,1
18078,83,3,1
11183,75,4,0
8918,42,3,1
7170,5,4,1
13347,57,5,0
9077,5,3,1
11637,48,3,1
6410,7,1,1
18925,99,1,1
1047,78,3,0
4992,51,2,1
16585,72,3,1
14959,19,1,1
6693,35,4,1
6144,39,5,0
13220,63,4,1
9496,42,1,1
16862,89,1,1
5487,34,1,1
8885,96,2,1
13640,92,1,1
17482,46,1,1
1069,94,1,1
2004,55,3,1
15377,35,1,1
12553,91,1,1
18718,11,5,1
4736,32,2,0
15862,3,2,0
16502,48,3,1
1249,7,5,1
19075,33,6,0
12939,100,4,1
18896,43,3,1
2994,69,2,0
6970,80,5,1
9782,58,1,1
10172,18,2,1
5304,99,3,1
10457,12,4,0
13879,14,1,1
5002,82,1,1
9853,67,3,1
18814,9,2,1
39,53,5,0
19293,80,1,1
12270,95,3,1
12113,44,3,1
16142,87,1,1
17478,96,5,1
17404,18,3,0
1693,76,2,1
6961,1,3,0
19042,99,2,0
14684,75,6,0
12803,39,6,1
12398,13,1,0
18635,79,1,1
19798,49,1,1
16311,59,1,0
12960,60,3,1
1341,21,2,1
8591,12,1,1
8132,57,3,1
12698,30,2,1
15027,90,5,1
7786,51,8,1
4702,96,5,1
3063,67,1,1
14149,67,3,1
4018,12,3,1
5157,51,2,1
19759,33,2,0
5548,67,5,1
10101,40,5,1
5126,9,6,1
11056,28,4,1
3442,68,4,1
5078,67,2,0
3107,37,4,1
4474,42,1,1
2503,99,1,1
10181,80,1,1
1048,63,3,0
18660,37,1,1
10736,97,1,1
2821,63,2,1
11511,89,7,1
15875,35,4,1
15436,79,3,0
15474,29,1,1
593,95,4,1
17461,5,3,1
16539,76,2,1
4158,20,4,1
12599,61,4,0
14475,19,1,1
3505,85,4,1
4000,61,3,1
3735,92,4,1
14892,94,1,1
17151,25,3,1
11261,22,4,0
13878,3,5,0
1901,75,3,1
16732,97,1,1
18319,66,4,0
8382,1,1,1
19428,52,4,0
13903,91,8,1
4262,3,5,1
169,47,4,1
1000,24,2,1
4957,24,2,1
18450,28,4,1
15169,56,1,1
7301,90,7,0
15400,29,7,1
14985,40,7,1
16552,89,2,1
8128,57,4,1
13009,28,3,1
7797,70,4,0
7534,96,5,1
17598,7,2,0
1674,11,3,1
1198,17,6,0
12247,88,4,1
15600,31,2,1
6808,38,4,1
7725,42,2,1
5879,36,4,1
716,13,2,0
5321,16,1,1
10036,41,1,1
16610,78,2,0
19461,96,1,0
1740,69,5,1
17918,54,3,1
2537,39,3,1
9198,77,1,0
16129,78,3,1
8757,12,2,0
8314,77,2,1
430,92,1,1
1222,82,2,1
10246,100,5,1
2017,50,1,1
10319,75,6,1
15174,79,3,0
10365,41,5,1
5571,47,2,0
7433,4,4,0
13017,56,7,1
18294,75,1,1
9459,32,1,1
19835,15,1,0
16985,80,3,0
1656,64,3,0
7294,51,3,1
7324,87,2,1
17529,81,4,0
2310,95,2,1
4729,87,2,1
12655,1,3,1
2576,39,5,1
10564,65,3,0
14388,60,6,0
15267,87,1,1
1988,41,3,0
18154,79,2,0
16806,64,1,1
19990,24,1,1
16883,59,1,1
10206,82,1,1
1445,54,1,1
5641,56,5,1
390,27,5,0
16979,48,4,1
12601,6,6,1
14122,5,8,0
17678,36,2,1
12845,19,1,1
8542,54,7,1
15091,71,1,0
3329,87,4,1
14302,51,5,0
16691,27,1,1
15268,29,6,0
17580,38,4,0
16587,27,2,1
11890,11,1,1
19898,82,2,0
11449,79,2,0
11348,29,8,1
15996,82,1,1
18560,90,1,1
15310,86,4,1
7682,30,3,0
6192,67,1,1
18313,49,3,1
15945,9,1,1
3806,56,4,0
7698,64,2,1
14093,73,1,0
14420,42,5,1
11563,45,2,1
6807,6,4,1
3139,85,1,1
2860,86,3,1
16457,68,2,1
8319,88,2,1
14250,45,3,1
8940,55,3,0
16093,20,3,1
16580,28,1,1
2583,67,2,0
2652,22,3,0
19518,29,1,1
1428,61,2,1
4037,90,3,1
7255,59,2,1
2821,78,1,0
9925,92,7,0
383,58,2,1
18362,11,4,0
12158,95,1,1
19141,39,4,1
14877,60,2,1
18363,34,3,0
697,52,3,1
6960,13,1,1
348,67,1,0
1653,96,1,1
9705,35,1,1
14059,73,1,0
9694,11,3,1
17124,36,3,1
3664,92,2,1
14417,34,4,0
2011,90,6,1
4424,95,5,1
10644,54,1,1
118,69,2,1
15254,41,2,1
9191,39,1,1
6636,6,4,0
647,34,1,1
1690,21,2,0
19988,85,4,1
14823,23,5,1
3202,18,2,1
6992,85,5,1
12953,65,3,1
1889,23,1,1
13685,90,4,1
1385,51,4,1
1188,52,3,1
7966,56,1,1
424,39,1,1
1902,47,2,1
3069,75,3,1
9091,8,4,1
7873,80,3,1
15844,99,4,1
4426,79,5,1
933,87,2,1
15828,75,5,1
11129,39,1,0
11759,94,1,0
2486,7,4,1
14890,73,2,0
18109,66,4,1
9439,8,1,0
13074,31,4,1
1922,70,3,1
6077,47,1,1
15292,32,1,1
9374,18,1,1
19836,84,4,0
11794,43,4,1
17077,7,1,0
17683,89,5,0
6645,11,4,1
12045,16,1,1
12134,98,4,1
10987,49,2,1
18483,84,4,1
6752,54,5,1
12125,1,2,1
10675,14,2,0
10652,27,4,1
12344,64,1,0
4732,45,5,1
17290,95,9,0
3035,9,5,1
14126,30,1,1
13398,97,2,1
1842,64,3,1
14074,61,4,1
4070,48,2,0
11067,9,4,1
14215,23,1,0
2892,36,3,1
8535,59,3,0
7939,76,3,1
17794,60,2,1
802,56,3,1
5850,94,1,1
647,76,5,0
