user_id,savings_id,savings_product_views,savings_applied
6748,91,4,1
19070,8,4,1
5060,90,4,0
15906,85,3,1
17141,21,3,1
15929,78,1,1
19017,61,6,1
1878,84,2,1
7957,27,3,1
2547,78,4,1
9977,33,4,1
2427,87,5,0
3654,35,8,1
8442,65,2,1
14705,57,1,0
7626,36,5,1
4436,42,2,1
19509,62,5,1
729,91,1,1
14065,28,2,1
7886,43,2,1
12686,67,6,0
19145,80,4,1
6978,27,1,1
16788,39,2,0
15909,78,1,1
9862,58,4,1
9098,58,3,1
19508,31,1,1
5154,56,1,1
9357,92,1,1
1477,65,2,1
14446,24,6,0
642,82,2,1
3466,5,3,0
15065,64,1,0
9607,46,4,1
11339,68,3,0
9777,86,3,1
16119,1,4,1
2268,20,1,0
3183,90,4,0
10420,5,1,1
15866,44,1,1
18177,79,3,1
6968,34,1,1
2879,31,1,1
1543,39,3,1
16576,51,2,1
15967,46,2,1
456,67,5,1
5066,87,5,0
1910,98,1,0
18955,52,1,1
2312,52,1,0
4046,62,1,0
5163,16,1,1
11167,66,2,1
18436,65,6,1
4873,12,5,1
13178,21,3,1
533,50,5,1
8776,76,4,1
12762,1,4,1
16114,3,5,1
8879,83,2,1
12281,10,4,1
18437,73,1,0
1278,34,1,0
1623,92,5,1
8437,85,3,0
7348,22,6,1
14348,67,3,1
19707,59,3,1
11949,11,3,1
16122,28,5,0
17180,35,4,0
10195,74,3,1
825,55,4,1
13450,34,2,1
5992,5,6,0
5400,65,6,0
15209,63,3,0
9289,5,3,1
15079,85,5,1
7298,18,2,1
3480,92,6,0
14467,30,4,0
6057,24,4,0
17227,76,3,1
8832,41,7,1
13050,45,8,1
16522,72,1,0
10157,9,4,1
12265,75,2,1
17422,72,6,1
19333,21,2,1
11072,20,4,0
17391,39,1,1
6158,66,3,0
6949,7,3,1
19568,47,5,0
4844,14,1,0
16190,40,4,1
6281,50,2,0
13502,72,1,1
17868,26,4,1
7015,61,1,0
3314,100,5,0
9416,56,2,1
8953,83,2,1
11388,58,4,1
16084,98,5,1
10584,75,1,1
17605,16,1,1
19186,77,3,0
7815,49,3,1
12929,49,6,1
14080,6,4,1
2525,19,4,1
16226,17,1,1
14565,96,1,0
13645,73,1,1
10863,82,3,0
17530,98,2,0
5946,28,6,1
12954,69,5,1
17852,14,4,0
409,72,2,1
6134,42,4,0
726,100,3,1
17320,16,1,0
14212,6,4,1
9459,13,3,1
3455,5,3,0
3849,4,2,0
6927,98,1,0
5832,14,4,1
3951,24,7,0
11775,71,1,1
6494,9,3,1
8277,70,1,1
10131,9,2,1
4347,59,6,1
605,55,3,0
1579,99,3,0
10146,31,1,1
5888,44,1,1
17940,91,3,1
16960,53,2,1
12575,29,1,1
902,63,4,0
3776,38,3,1
13612,37,7,1
2454,83,2,1
2461,47,3,1
10375,99,3,1
1426,27,5,1
8113,11,5,0
11018,96,2,1
747,78,1,0
2982,34,2,0
2751,34,3,1
15475,35,3,0
15364,69,3,1
414,56,5,1
10834,21,4,0
118,39,5,0
1862,37,3,0
13743,59,6,1
5995,86,3,0
14323,34,1,1
8723,35,3,0
12465,33,3,1
12175,16,5,1
17674,20,3,1
18827,75,4,1
17379,11,6,1
18211,60,3,1
10875,27,2,0
11390,50,1,0
12691,68,1,1
9782,13,3,1
3164,20,1,1
5321,44,4,1
9647,66,1,1
1693,20,5,0
7525,78,5,0
8461,69,4,1
14652,25,3,1
9907,80,3,0
19057,16,5,0
19160,35,2,0
10410,2,4,0
11970,74,1,1
7708,63,6,1
14843,49,3,1
11378,80,1,1
18172,7,3,0
15808,72,5,1
6134,94,4,1
8159,5,5,0
15868,37,2,1
7824,56,1,1
18446,76,5,1
751,3,1,0
13341,99,1,1
9953,57,1,0
12733,19,2,1
5743,56,2,1
10806,12,3,1
174,12,1,1
14295,58,3,1
18996,4,3,1
1490,78,3,0
14858,93,1,1
4044,74,4,0
1198,97,1,1
10383,56,2,1
10278,55,3,1
1108,87,4,1
10122,94,1,0
15290,76,6,1
10509,46,1,0
12856,49,3,1
13453,26,3,1
1159,12,2,1
10663,29,6,1
1199,51,2,0
4983,61,1,1
3796,42,1,1
14663,40,1,0
4400,13,1,1
17067,39,4,1
7885,65,3,1
13271,38,2,1
11050,95,3,0
10245,41,4,0
12337,64,1,1
12368,15,3,1
13195,31,6,1
7471,73,2,0
5158,19,1,1
14356,47,4,1
11723,27,6,0
13783,18,1,0
16808,96,3,0
4961,94,7,1
18609,49,4,1
17703,80,1,0
798,67,3,0
9521,97,5,1
6660,86,2,1
12716,22,1,1
18707,14,4,0
16958,49,1,0
15715,25,5,1
19805,36,2,1
15999,31,5,1
6875,58,3,1
7404,76,1,1
5960,58,1,1
4358,57,4,0
12267,7,3,1
2041,51,3,1
6023,66,1,1
12259,94,4,0
2398,97,5,0
14175,85,3,1
1307,35,4,0
10203,80,6,1
7772,91,1,1
7831,45,1,0
16899,94,4,1
1620,70,2,1
10412,8,2,1
17021,45,2,1
9097,82,1,1
13946,33,1,1
17880,36,4,1
2669,25,4,1
11740,75,2,1
11263,44,2,1
12273,14,4,1
4724,84,4,1
10700,36,3,1
14578,64,1,1
13127,76,5,0
13813,18,3,0
4476,22,4,0
6700,27,4,1
4715,42,5,1
13646,58,3,0
1132,9,3,1
13255,40,2,1
14806,87,3,1
7756,99,3,1
16382,23,3,1
9167,36,5,0
12218,36,5,0
12693,89,5,1
18968,47,1,0
5351,69,4,0
5302,14,6,1
13522,56,6,1
12079,16,4,1
14305,27,3,0
3808,93,6,1
9915,72,1,0
18735,68,4,1
5498,97,1,1
9494,66,5,1
5243,77,1,1
9849,96,4,1
10409,95,1,1
593,99,5,0
7726,57,2,1
14364,60,5,0
15399,88,4,1
8136,41,6,1
5958,56,3,0
15946,75,1,0
9796,76,1,0
12554,64,1,1
4565,48,4,1
6991,72,1,1
14404,45,1,1
4878,51,4,1
17145,67,6,1
16397,18,5,1
3403,57,1,1
7704,7,4,1
11977,27,3,1
17169,33,4,1
17850,64,1,1
13700,60,1,1
10774,15,4,1
16770,100,2,1
15801,81,1,1
4010,3,1,1
2594,10,3,1
10610,82,6,0
9359,79,4,1
11142,81,3,0
5804,81,4,1
14934,14,4,1
7966,12,2,1
10974,90,3,0
12703,43,4,1
225,81,1,0
9183,5,5,0
10421,71,3,0
3434,33,2,1
13161,74,5,0
10740,67,7,0
14046,98,2,1
565,77,4,0
5450,72,2,0
16255,44,5,1
3829,17,4,1
17914,78,3,1
14400,90,2,1
580,82,4,0
10201,42,2,0
18359,38,2,0
14848,47,4,1
1064,91,1,0
6331,51,5,1
7943,84,5,1
19283,39,1,1
7169,68,2,0
4333,83,1,0
2674,75,7,1
6471,75,1,0
14340,7,2,1
16516,57,1,1
18150,34,5,0
2702,76,4,1
269,16,3,0
19941,89,4,1
8389,1,1,1
10303,1,7,1
15986,68,2,1
14472,5,1,0
2894,14,2,1
16668,4,1,1
16847,81,5,0
6359,3,3,1
11389,16,3,0
2056,41,4,0
6534,37,6,0
9756,83,1,1
4666,55,6,1
11957,34,2,1
13773,1,3,1
13735,55,4,0
9034,83,6,1
1980,90,1,1
1067,83,4,1
12232,14,2,1
18745,87,1,0
3887,79,3,0
5325,11,2,1
7688,3,2,1
12819,8,3,1
669,28,3,0
14102,2,4,0
8789,16,2,1
1612,22,2,1
14599,20,4,1
2403,15,4,0
9546,87,2,0
7157,49,3,1
2314,27,1,1
7414,39,3,0
8015,22,1,0
10945,15,2,1
14264,19,1,1
602,80,4,0
3386,32,1,0
4045,89,1,1
14107,86,2,1
10025,54,4,1
6782,36,2,1
15932,16,1,1
11084,67,2,1
2109,28,2,1
15079,21,4,0
2747,81,5,0
7667,49,4,0
6646,54,1,1
5506,58,2,1
14587,100,1,1
10910,32,3,1
15200,4,3,0
19434,95,3,1
13509,63,5,0
2654,63,2,0
848,12,7,1
16052,12,8,1
16660,96,1,1
18569,88,4,1
16220,38,6,1
15107,57,1,1
16776,30,1,0
7152,14,1,1
8631,49,4,1
373,81,5,1
3785,16,6,1
18429,73,3,1
9555,7,3,1
16586,30,2,1
18958,17,1,1
2305,29,1,1
13537,88,2,0
1842,46,2,0
16285,62,4,1
5941,10,3,1
15474,28,1,0
3390,62,6,1
14013,60,4,0
16596,96,1,1
16292,62,5,0
10693,29,3,0
239,51,1,1
9684,55,2,1
13350,32,1,1
7512,34,3,0
8906,26,5,0
18240,7,3,1
17168,41,1,0
2604,88,3,0
11218,79,1,1
2018,14,1,0
9977,43,1,1
17234,22,1,0
4626,98,1,1
15179,39,3,1
14963,61,4,0
87,92,2,1
19455,86,1,1
14207,92,1,0
5477,91,1,1
7301,54,1,0
2012,52,2,0
18886,55,1,1
7696,63,7,1
14321,43,3,1
11412,14,1,1
1540,75,5,0
15708,83,2,1
17465,7,4,1
8712,68,2,1
16936,8,4,1
7914,58,1,1
2067,26,3,1
1127,61,6,0
6513,16,2,1
7270,56,5,1
9229,13,4,0
19055,96,4,1
8859,24,3,1
13608,83,1,1
13819,80,1,0
1996,95,6,1
14968,56,5,1
12884,48,7,0
19332,97,3,0
12344,39,3,1
12088,92,3,0
19998,37,6,0
7522,61,2,1
9378,36,2,0
15935,44,3,1
3875,20,5,0
14895,69,2,1
17382,60,5,0
9747,11,7,0
1488,37,3,1
19045,51,9,1
7300,48,3,1
4165,92,2,0
7389,15,1,1
11534,8,3,0
1823,59,3,1
2677,96,5,1
1975,82,4,0
3730,40,4,1
3452,1,4,1
10001,60,5,1
19842,24,1,0
7053,4,3,1
18758,56,1,1
18464,30,3,0
17968,31,4,0
10626,72,1,0
4001,33,1,1
13036,59,6,1
13230,53,4,0
14352,54,5,1
3877,58,2,0
1598,86,2,1
1243,2,6,1
3427,81,4,1
11377,12,2,0
7460,93,1,1
7118,36,4,0
18625,16,1,0
7321,88,3,1
9054,65,2,1
798,98,6,0
7368,3,3,0
15894,4,5,0
3755,30,6,1
4340,13,7,1
13711,66,1,1
1856,72,3,1
428,30,3,1
4829,4,2,1
8464,42,4,1
13940,42,4,0
17542,99,7,0
5885,54,1,1
15147,39,7,1
13145,69,4,1
6629,20,2,1
4859,99,3,1
14525,52,4,1
6060,87,1,1
3068,39,2,1
2393,12,3,0
18996,65,6,1
16313,38,3,1
15085,14,5,1
180,99,3,1
10074,72,1,1
10907,60,5,0
14348,47,3,1
9881,13,1,0
8950,61,4,0
17473,51,3,0
9378,4,2,1
15502,14,4,0
19947,21,1,0
17775,82,1,0
640,6,1,0
7156,92,2,1
9462,97,3,1
11050,30,1,1
7936,65,3,1
14314,89,3,1
12722,28,1,1
8646,16,1,0
13108,24,1,1
10341,21,8,1
2366,75,2,0
5700,38,2,1
15979,69,1,0
13283,72,3,1
19778,20,5,0
12958,50,7,1
13526,27,4,0
14654,56,2,1
7758,24,4,0
18487,63,1,1
12257,74,6,0
321,55,7,1
3010,82,3,1
11976,96,4,1
5724,73,3,1
7508,80,1,1
10622,91,5,0
10320,54,1,0
15001,71,2,0
12051,63,3,0
6237,49,3,1
14536,29,6,1
19985,63,5,1
7340,59,1,0
16063,67,4,0
10423,86,2,0
15364,9,3,1
5243,28,4,1
16819,3,1,1
160,66,4,1
16787,95,2,0
13803,58,5,1
7939,27,1,0
7079,93,1,1
17024,97,4,1
11063,72,5,1
18703,14,6,1
1574,67,1,0
4823,99,1,1
19170,56,2,1
6352,38,3,1
9359,44,2,0
11460,92,3,1
9333,55,3,1
16095,23,6,1
5348,12,2,1
13450,67,2,0
19194,11,4,1
7425,69,4,1
5931,61,3,1
3670,95,1,1
16641,3,3,0
9734,54,5,1
7597,37,2,0
4989,99,7,1
846,59,6,1
13856,12,1,0
15473,5,2,0
16165,14,2,1
17999,67,3,1
16866,70,4,0
9691,67,8,1
16484,62,9,1
18961,65,4,0
6302,44,3,1
18043,74,4,1
15401,34,3,0
16361,12,2,1
6663,12,3,1
14877,89,4,1
527,24,3,1
9512,90,4,0
15673,70,2,1
3321,17,1,1
18504,43,4,1
5736,2,2,0
16196,88,3,1
3405,30,1,1
18873,74,2,1
19081,9,2,1
18835,74,4,1
19134,9,10,1
10073,49,5,0
8714,98,1,1
5071,66,2,1
7254,66,1,1
11459,10,5,1
19552,7,1,0
15433,85,5,1
8194,25,2,1
8098,10,4,1
7918,22,1,1
4955,71,4,1
8173,81,1,0
7632,4,3,1
17487,32,1,1
14251,61,7,1
722,66,2,1
9282,82,1,1
2676,49,2,1
12866,58,3,0
13173,31,4,0
1488,10,1,1
18256,100,5,1
14370,80,5,0
13054,68,1,0
3559,62,4,1
6497,97,3,1
6808,13,5,1
3700,55,2,1
967,43,3,1
5256,82,5,1
502,18,3,1
9811,92,5,1
14348,78,4,0
5717,64,6,1
4763,29,4,1
19742,59,1,0
3118,12,3,1
17857,6,2,0
19746,97,5,1
19419,22,2,0
7809,96,5,1
17288,31,5,1
19977,86,2,0
17787,58,5,0
9248,69,3,0
1240,53,2,0
2216,26,5,0
16481,7,1,0
6476,49,1,0
18535,31,1,1
14268,39,6,0
17903,83,3,1
17545,2,5,1
14651,28,1,1
18287,69,4,1
9689,92,2,1
17281,48,2,1
3339,17,1,0
3613,62,1,0
13082,27,1,1
7255,36,5,0
6437,8,7,1
5182,8,1,1
7160,58,2,1
7003,20,3,1
2745,32,7,1
2347,78,5,0
5259,55,1,0
1554,57,1,1
11969,96,2,1
6725,16,6,1
16908,96,1,1
8492,37,5,0
17407,37,3,1
7210,38,3,1
8038,26,5,1
19573,24,2,1
11593,78,3,1
11799,75,7,1
14035,85,6,1
10476,44,3,0
7360,67,1,1
18764,33,5,0
14406,22,1,1
6412,34,5,1
6860,39,1,1
28,47,1,1
14176,78,4,0
19727,33,1,1
5058,94,1,0
17004,43,5,1
2301,45,3,1
11663,28,1,1
5610,57,3,0
4020,9,5,1
10088,25,3,1
4223,90,1,1
8826,30,1,0
2379,79,4,1
12355,15,3,1
3084,16,1,1
18789,52,3,0
427,20,5,0
2910,66,1,1
10948,59,4,1
6938,44,1,1
18420,22,2,1
10424,24,1,0
14632,95,1,0
6220,39,4,1
5642,11,4,0
8923,58,2,0
17135,88,3,0
10153,70,1,1
680,20,6,1
7049,19,1,1
15262,28,2,1
6108,75,2,1
5890,12,1,1
16943,32,4,1
15185,71,3,1
7348,2,4,1
7892,17,3,1
12971,41,1,1
19622,27,4,1
7459,18,1,0
3306,29,3,1
1057,72,4,1
8189,48,2,1
16252,21,6,1
2953,20,3,0
4946,21,1,1
11145,65,4,1
17887,93,1,1
477,20,3,0
8750,20,3,1
17940,52,3,0
19962,19,6,1
14584,71,2,1
9244,23,4,1
18115,68,2,1
8198,84,1,0
5150,66,3,1
5867,53,1,1
10904,23,3,0
19993,11,4,1
14597,81,1,1
2549,40,2,1
3937,39,6,1
11319,1,2,1
9767,9,5,1
14363,16,4,1
8587,81,4,1
19746,62,3,1
8633,40,6,1
2708,96,1,1
17289,80,1,1
9309,75,3,1
15032,80,1,0
19491,71,3,1
4991,91,1,0
13753,16,4,0
17666,8,5,1
192,52,6,1
17121,78,1,0
18589,16,5,1
12120,10,8,0
6186,62,4,1
3856,74,2,1
2025,22,2,1
16172,56,1,0
3472,17,2,1
10599,43,3,0
19055,8,3,1
3977,79,2,1
13403,1,3,1
4264,59,1,1
1025,63,3,1
4687,57,2,1
9682,86,7,0
13687,35,3,1
10620,8,2,0
6891,31,3,0
18426,12,1,1
10978,63,2,1
4443,29,3,1
1554,58,2,1
6134,40,3,0
15360,56,5,1
5661,81,1,0
8620,22,1,0
18552,24,6,1
13110,19,6,1
14739,30,3,1
4200,63,3,0
12207,71,1,1
14022,32,1,1
1946,56,1,1
5677,47,8,0
18128,36,1,1
4860,97,5,1
6647,42,3,1
3015,45,2,1
16564,6,3,0
9654,47,4,1
4493,62,2,0
16370,4,1,0
15138,100,2,1
1295,94,3,1
680,38,2,0
1991,22,3,1
17420,44,5,1
5222,41,2,1
18459,12,7,1
3052,92,5,0
5307,11,5,1
1156,33,4,1
6946,56,4,1
5825,76,5,0
7653,1,4,1
9209,99,3,1
3237,82,4,1
13571,54,2,1
3765,49,2,0
1944,89,1,0
9835,100,4,1
13221,11,4,1
18473,79,2,0
599,14,5,0
14892,23,4,0
5967,20,1,1
15911,3,4,1
19649,80,5,0
9898,88,3,1
16792,2,3,1
15808,5,6,1
19584,77,1,0
16635,82,2,1
250,94,1,1
15566,20,1,1
14749,34,1,0
16314,32,5,0
1311,51,4,0
15485,26,1,1
3443,34,1,1
9438,82,4,0
272,8,5,0
9629,43,1,1
13099,26,4,1
2562,82,5,1
5911,87,4,0
16111,32,2,0
6314,72,4,1
2070,24,3,1
6389,32,1,1
465,62,3,0
15066,12,4,0
16389,8,1,0
216,56,3,1
4771,39,7,0
4868,18,1,0
643,40,3,0
4501,37,1,1
19770,33,6,1
17868,63,3,1
14770,63,5,1
19049,18,6,1
13771,24,1,1
11121,13,1,1
7951,8,3,0
11934,91,6,1
1592,10,1,1
15158,27,3,0
9106,100,2,1
13090,41,2,1
14290,61,3,1
17540,12,4,1
4065,1,1,1
16729,33,3,0
3102,69,3,1
15270,39,4,1
364,6,4,1
693,92,5,0
10136,36,3,0
15942,37,1,0
7364,66,1,1
8335,39,1,1
13745,75,3,0
16324,49,1,0
13483,20,2,1
16287,5,4,1
19503,19,1,0
6746,35,3,1
1007,7,1,1
57,70,1,1
16865,34,1,1
5426,3,3,0
8109,10,2,0
16833,34,7,1
11704,38,6,1
4055,87,2,1
13724,75,1,1
12235,43,7,0
9649,31,2,0
984,98,3,0
4074,53,5,1
12862,58,3,0
4622,38,1,0
18568,24,1,1
15454,27,4,0
1448,34,3,1
2195,97,1,0
10415,57,1,0
9696,45,4,1
1492,55,3,1
17109,91,4,0
12469,38,4,1
2026,79,1,1
9084,73,2,0
10730,48,2,1
292,6,3,1
5405,91,1,0
3886,71,1,0
3320,57,1,0
10308,26,2,0
12878,74,3,1
18769,22,1,1
13077,89,4,1
17646,46,1,1
17663,75,1,1
16848,90,1,0
6835,67,4,1
18874,26,1,1
14116,1,4,1
8311,59,1,0
14968,21,10,0
16858,9,3,0
16795,12,7,1
18536,51,6,0
5614,62,2,0
14477,80,3,1
6605,91,2,1
13927,91,1,1
10132,2,5,0
5493,9,1,1
13868,71,3,1
10638,80,1,1
8864,31,3,1
5640,75,1,1
8355,2,5,1
9978,71,7,1
1804,78,1,1
13513,87,5,1
9124,98,3,1
19984,9,5,1
1972,87,2,0
9936,82,3,1
4092,64,5,1
17903,10,4,1
18859,93,5,1
8581,92,1,1
7280,29,3,1
7741,7,5,0
11304,80,1,0
15301,79,3,1
17461,94,2,0
11792,28,2,0
15358,78,3,0
13151,62,6,1
13982,93,4,1
4121,72,3,1
17010,24,6,1
7803,26,2,1
14562,31,1,1
18948,80,2,1
18550,43,1,1
12708,91,6,0
651,76,2,0
11886,26,3,0
19235,27,1,1
9224,54,2,0
14860,26,3,0
3013,27,2,1
18017,2,1,1
11378,18,4,1
2261,88,3,1
5462,32,4,1
17833,29,4,1
11997,3,1,1
11427,92,5,0
8743,17,5,1
9922,67,3,1
15831,47,1,1
11517,8,5,1
11307,39,3,1
5646,19,2,0
4546,57,1,0
2695,34,3,0
19945,36,2,1
11647,27,2,1
5864,71,1,0
15146,15,4,1
14864,28,2,1
18495,50,7,0
5836,90,2,1
19602,66,6,1
105,16,4,0
14495,88,2,1
17003,74,3,1
430,34,3,1
7953,78,1,1
1629,29,6,0
18721,95,5,1
4388,24,1,1
6660,91,3,1
13939,57,1,0
10095,62,3,1
1371,34,4,0
14278,20,1,0
11000,100,2,0
13179,30,2,1
319,21,7,0
13199,26,1,0
15201,65,1,1
2696,9,2,0
9925,33,1,1
546,18,6,1
9325,15,4,1
18415,33,4,1
581,26,4,0
4276,88,1,1
17012,59,5,1
13035,77,5,1
14306,30,3,1
15124,79,3,1
1663,98,3,0
10386,4,4,1
3870,21,3,0
2304,72,4,1
9288,14,3,0
2163,99,2,1
304,85,1,0
19384,73,2,0
10910,9,4,0
2408,80,5,1
2342,69,1,1
14126,97,3,1
14104,94,4,0
7313,89,1,0
16596,97,3,0
5146,51,2,0
3732,95,2,1
10242,19,2,1
4721,97,6,0
11831,64,5,1
5311,19,4,1
15903,39,2,1
13066,39,4,1
11707,38,4,0
12224,59,2,0
4256,69,2,1
9840,50,1,1
7976,54,1,0
17138,48,5,1
2675,33,2,1
2654,21,4,1
5972,85,4,0
9895,94,5,1
797,3,3,1
15320,2,2,0
14190,30,1,1
19859,42,3,1
10114,72,2,0
584,36,1,1
1517,39,1,1
19247,78,1,0
15159,9,6,1
1169,75,3,1
11085,57,1,1
15017,88,3,1
16873,84,4,1
13374,3,5,0
18804,24,3,1
8042,2,5,1
6978,17,1,1
13598,91,3,1
9654,91,4,1
6629,80,5,0
17464,27,4,1
7534,93,6,1
10963,7,1,0
8300,48,6,0
10711,63,1,1
17413,30,3,1
8448,40,4,0
9323,94,4,1
4663,3,4,0
10001,32,1,1
7472,61,4,0
13105,65,3,0
9420,21,5,0
12865,28,1,1
4638,61,1,0
12567,26,4,1
5217,77,2,0
13364,52,5,1
7025,73,3,1
14234,81,4,0
99,62,6,0
9248,31,7,1
180,2,1,0
11049,7,3,0
2066,9,4,1
19749,75,2,1
15706,29,1,1
14834,73,1,0
17788,14,3,1
7920,37,3,1
2096,10,3,1
5956,38,4,1
8652,89,4,1
6616,4,4,1
1009,13,1,0
16149,97,3,1
15467,38,1,1
11377,54,2,0
4581,38,5,1
14226,61,1,0
1150,78,3,1
2679,69,2,1
1458,23,2,1
17210,81,1,0
6324,15,4,0
18360,20,3,1
3907,69,5,1
18444,54,1,0
12015,22,1,1
10315,14,3,1
5613,86,1,0
5116,11,3,1
2079,82,3,1
12517,60,4,0
11070,59,3,1
15477,39,3,0
5651,91,1,0
12054,22,6,1
12489,79,1,1
17797,50,1,0
4415,48,3,0
8439,67,1,1
18583,61,3,0
966,60,1,1
5782,48,5,0
9123,79,1,1
10272,39,1,1
10975,64,3,1
2913,2,4,1
13634,8,2,1
17712,55,3,1
19975,27,1,0
11551,45,2,1
5789,16,4,1
7659,95,1,1
17655,45,7,0
7474,22,3,1
10001,66,5,0
9765,97,1,1
8825,82,1,1
3986,26,2,1
6243,14,4,1
10457,14,3,1
2348,81,6,0
2174,83,5,1
10348,74,7,1
11124,8,5,1
5522,39,4,1
2179,76,3,1
16300,8,7,0
11343,74,1,0
8165,61,4,0
19436,87,1,1
549,60,6,1
8139,65,2,0
6200,53,8,0
16830,16,2,1
6877,76,1,1
17062,26,1,1
2990,44,4,1
10233,32,1,1
18053,31,3,1
11840,72,1,0
1484,51,1,1
9908,99,5,1
18717,1,3,1
920,62,3,0
19106,85,2,1
13851,78,4,1
1866,96,1,1
14462,33,3,1
4636,20,1,1
4707,95,5,0
6836,41,2,1
5597,73,3,1
12617,90,2,0
19754,8,4,1
18262,8,6,0
2600,34,4,0
8065,47,3,0
5061,89,2,1
7605,55,3,1
12602,13,2,1
10368,33,5,1
12415,88,2,1
18449,42,1,1
2517,65,4,1
5553,69,1,0
7242,67,5,1
10570,98,1,0
1579,65,5,0
9300,64,3,0
15734,65,2,1
15652,82,1,0
10215,50,4,0
11155,77,2,0
18230,99,4,1
19701,91,4,1
12439,47,4,0
11522,90,2,1
5679,67,4,1
15368,14,4,1
8565,19,2,1
8303,18,2,1
10748,14,5,1
5744,48,4,0
1140,28,1,0
4746,81,5,0
1778,84,1,1
19730,76,3,1
12073,4,1,1
4258,2,5,1
12971,100,6,0
10842,66,5,1
1798,58,8,0
11589,53,1,1
6987,40,7,1
8429,50,5,1
19804,28,4,1
8034,94,4,0
19245,66,1,0
5227,92,2,0
6593,68,5,1
16416,6,5,0
19707,7,6,1
2687,16,2,1
12790,73,2,1
8689,4,2,1
5937,61,1,1
6155,9,3,1
16523,82,3,1
5098,96,4,1
10119,86,4,1
14553,2,2,1
15960,35,5,0
1422,45,1,1
18542,24,2,0
12323,92,3,1
1753,26,5,0
13913,3,4,1
11439,68,8,1
5477,100,2,1
3125,58,1,1
19475,59,4,0
17743,21,1,1
14345,21,1,1
18128,47,2,1
8003,12,1,1
15543,51,2,1
7881,88,9,0
7897,39,4,1
1904,19,5,1
11670,89,3,1
8628,12,2,0
6976,37,4,0
17208,45,6,1
8485,36,1,1
3915,69,3,0
12519,23,3,1
15054,16,3,1
13917,5,3,1
10625,28,2,1
9312,82,2,1
5050,69,1,0
1215,86,2,0
19529,20,1,1
8807,54,4,0
2370,45,6,1
11843,47,4,1
5703,53,2,1
15624,41,3,0
9249,18,6,0
17897,66,1,0
9739,67,1,1
9410,67,1,0
2563,92,4,0
5476,24,3,1
15156,64,4,1
7348,66,4,1
10902,88,6,0
13514,41,4,1
18873,46,2,0
12568,42,4,0
12293,77,2,1
17442,52,1,0
11468,25,3,1
11224,93,2,1
17808,88,3,0
10561,77,6,1
12772,93,2,1
12757,69,5,1
2756,56,4,1
16327,68,2,1
19233,4,2,0
12621,96,6,1
19872,90,1,0
4466,48,1,1
19245,10,9,1
13033,6,1,1
1397,70,2,1
12690,86,5,0
2700,37,3,1
8714,76,5,1
2124,68,6,1
17678,23,5,1
19691,41,2,0
12085,37,5,0
13614,4,3,1
14914,80,4,1
14495,9,4,1
13970,32,1,0
2672,53,6,1
11753,37,4,1
10998,33,4,1
3490,83,2,1
1594,23,6,1
7207,30,3,1
10009,6,5,0
10134,56,1,1
18871,45,1,1
6949,100,2,1
1111,85,8,0
12644,81,2,1
2718,86,3,1
14952,12,3,1
936,100,1,0
4429,62,3,0
2586,45,1,0
19164,4,5,1
12979,67,7,1
19583,48,3,1
13199,46,2,1
9641,4,4,1
3776,48,2,0
15119,22,2,1
10166,34,3,0
16245,80,4,0
1854,92,3,1
18096,91,2,1
13162,71,2,0
12070,52,2,1
1385,82,1,0
3533,66,3,1
14558,72,4,0
10690,8,3,1
5186,75,3,1
5581,85,8,1
13923,50,4,1
5887,75,4,1
10549,18,4,1
15878,30,6,0
16497,8,1,0
18815,89,3,1
3088,34,2,1
19797,93,4,1
13586,30,3,0
11218,98,4,1
4845,97,5,1
4271,63,1,0
13876,92,3,1
10972,67,4,1
11512,63,3,1
15074,57,5,0
757,23,4,0
15352,46,5,1
8539,8,1,1
16974,17,2,1
8496,76,3,1
2659,50,4,1
5636,90,5,1
17285,83,2,1
12424,42,2,1
3881,36,4,1
4767,47,2,1
16808,61,2,1
6575,39,1,1
15188,33,2,0
1168,62,5,1
17291,98,1,0
12599,77,1,1
12693,46,2,1
2390,14,1,1
19730,51,2,0
19455,98,6,0
4950,95,2,1
17589,48,2,1
3667,100,3,1
1752,32,3,1
13322,38,2,1
14063,8,1,1
7245,16,1,1
15750,69,8,1
17528,99,5,1
10059,80,2,1
19322,47,3,0
19827,73,4,0
15653,93,3,0
4884,18,2,1
2151,53,6,1
3068,28,3,1
2195,6,2,1
5753,64,2,1
4882,18,4,1
7899,14,1,1
19586,88,1,1
11269,92,6,0
14774,50,1,1
10971,32,4,0
8105,23,5,1
2592,53,3,0
19187,99,1,1
12418,20,2,0
18368,31,2,0
12928,66,1,0
1598,60,3,1
1874,21,1,1
5732,70,2,0
8170,77,1,1
4341,10,3,1
6259,62,1,1
19853,98,1,1
1863,4,2,0
14989,65,5,1
1168,20,3,0
15293,93,1,1
19259,98,5,1
10867,60,4,0
18136,85,4,0
12366,82,1,0
18056,2,5,1
13450,76,5,1
3472,83,3,1
2381,8,3,1
1360,65,5,1
2855,86,4,1
19176,80,2,0
14660,15,3,1
1477,72,1,0
9625,67,2,1
12837,30,5,1
12544,20,4,1
18421,3,3,1
5839,55,4,0
2167,93,6,1
10569,3,2,1
11817,57,3,1
1293,52,6,1
4050,63,7,1
19332,35,4,0
15279,60,4,0
10081,77,7,0
2895,53,4,1
11640,11,4,0
537,11,1,1
4386,98,2,1
230,84,1,0
