user_id,age,gender,region,occupation,annual_income,debt,credit_score,annual_spending,num_cards,late_payment,financial_accident,total_deposit,total_savings,total_assets
9545,35,0,기타 지방,자영업자,2618,1565,800,287,1,0,0,753,938,126
9546,35,0,기타 지방,중소기업 직원,3564,1462,850,400,2,0,0,2641,1580,2759
9547,68,0,기타 지방,은퇴자,1425,551,700,223,2,0,0,1242,803,1494
9548,27,1,지방 대도시,공무원,5372,2365,880,604,4,0,0,486,0,-1879
9549,24,0,인천,중소기업 직원,3952,1792,830,653,4,0,0,0,369,-1423
9550,49,0,기타 지방,공무원,4332,1678,900,866,2,0,0,1140,431,-107
9551,20,0,지방 대도시,은퇴자,1813,707,730,208,1,0,0,1108,299,700
9552,38,1,인천,대기업 직원,6558,2990,900,1061,4,0,0,1595,2399,1004
9553,23,1,인천,공무원,6021,3611,880,1341,4,0,0,1592,856,-1163
9554,30,0,인천,프리랜서,2302,737,800,421,1,0,0,1064,1239,1566
9555,56,1,인천,무직,1475,828,750,281,1,0,0,298,1171,641
9556,68,0,지방 대도시,프리랜서,3340,1199,750,515,2,0,0,2342,1343,2486
9557,42,0,서울,은퇴자,2235,1094,750,436,1,0,0,1473,1430,1809
9558,26,0,경기,대기업 직원,6770,2705,880,604,4,0,0,1190,503,-1012
9559,52,1,서울,자영업자,3615,2113,800,706,4,0,0,1301,721,-91
9560,58,0,기타 지방,자영업자,2833,1546,800,485,1,0,0,828,742,24
9561,52,1,기타 지방,은퇴자,1574,477,750,132,1,0,0,1331,2166,3020
9562,50,0,기타 지방,공무원,4111,1575,900,699,3,0,0,801,381,-393
9563,49,0,기타 지방,자영업자,3333,1527,800,518,3,0,0,2420,1371,2264
9564,39,0,경기,무직,1501,789,700,125,2,1,0,1674,1949,2834
9565,45,1,인천,대기업 직원,8268,2493,900,1980,3,0,0,701,1008,-784
9566,48,1,경기,은퇴자,1962,914,750,314,2,0,0,138,499,-277
9567,35,0,서울,무직,1522,893,750,205,1,0,0,673,714,494
9568,28,0,기타 지방,프리랜서,1706,945,780,346,2,0,0,1293,1548,1896
9569,46,0,인천,자영업자,4336,2262,800,964,3,0,0,1223,1759,720
9570,47,0,지방 대도시,공무원,4184,2036,900,977,4,0,0,1275,639,-122
9571,35,1,인천,중소기업 직원,3803,1479,850,727,3,0,0,1269,993,783
9572,20,1,인천,중소기업 직원,4355,1860,830,440,3,0,0,1100,770,10
9573,22,0,지방 대도시,은퇴자,1931,751,730,470,1,0,0,1641,1704,2594
9574,63,1,경기,중소기업 직원,3950,1396,750,360,3,1,0,1478,1273,1355
9575,37,1,서울,공무원,5589,1819,900,919,4,0,0,392,330,-1097
9576,55,1,기타 지방,공무원,3742,2056,900,885,2,0,0,1068,1125,137
9577,33,0,인천,대기업 직원,6263,1908,900,1227,4,0,0,435,150,-1323
9578,44,0,서울,자영업자,5931,3412,800,1068,4,0,0,1066,708,-1638
9579,23,0,서울,중소기업 직원,4215,2245,830,705,2,0,0,1252,742,-251
9580,42,0,서울,프리랜서,3765,2071,800,494,2,0,0,90,373,-1608
9581,53,1,기타 지방,자영업자,3305,1387,800,625,3,0,0,49,381,-957
9582,79,1,지방 대도시,대기업 직원,6921,3610,850,715,5,0,0,1174,1720,-716
9583,33,1,지방 대도시,은퇴자,2106,700,750,261,1,0,0,564,313,177
9584,37,0,기타 지방,자영업자,2683,1364,800,389,1,0,0,608,662,-94
9585,34,1,기타 지방,중소기업 직원,3777,1456,850,368,2,0,0,96,206,-1154
9586,52,1,인천,은퇴자,2568,1304,750,364,1,0,0,2298,928,1922
9587,52,0,지방 대도시,공무원,4289,2227,900,794,3,0,0,291,1008,-928
9588,49,0,기타 지방,프리랜서,2026,783,800,194,2,0,0,1576,621,1414
9589,57,0,서울,중소기업 직원,4222,1517,850,599,4,0,0,959,720,162
9590,39,0,인천,공무원,5482,2042,900,747,4,0,0,1149,816,-77
9591,39,0,경기,대기업 직원,8263,4435,900,879,5,0,0,929,860,-2646
9592,29,1,인천,자영업자,3182,1568,780,709,2,0,0,600,755,-213
9593,30,1,기타 지방,대기업 직원,5915,3440,900,726,2,0,0,2045,677,-718
9594,49,0,경기,무직,1274,636,700,266,1,1,0,401,171,-64
9595,29,1,기타 지방,자영업자,2879,1136,780,351,1,0,0,0,394,-742
9596,62,0,인천,자영업자,4184,2206,750,374,4,0,0,2015,1660,1469
9597,41,0,기타 지방,공무원,4076,1845,900,575,2,0,0,800,1583,538
9598,54,1,서울,자영업자,3690,1324,800,729,3,0,0,1503,217,396
9599,33,1,지방 대도시,무직,1233,649,750,202,1,0,0,1940,320,1611
9600,54,1,경기,은퇴자,1930,708,750,297,1,0,0,1684,2558,3534
9601,63,0,기타 지방,무직,1176,374,700,149,2,0,0,1687,1592,2905
9602,61,1,지방 대도시,은퇴자,2143,795,700,375,2,0,0,1525,1230,1960
9603,27,0,인천,프리랜서,2959,1309,780,540,1,0,0,1279,1984,1954
9604,45,0,경기,중소기업 직원,4429,2048,850,1007,2,0,0,945,1239,136
9605,53,0,인천,중소기업 직원,4911,2017,850,904,2,0,0,540,838,-639
9606,39,0,경기,대기업 직원,6384,3094,900,829,3,0,0,492,832,-1770
9607,53,1,기타 지방,자영업자,2768,1042,800,603,2,0,0,1923,1660,2541
9608,31,1,기타 지방,은퇴자,1628,899,750,252,1,0,0,1088,859,1048
9609,21,0,인천,프리랜서,3445,1940,780,363,3,0,0,1289,1466,815
9610,40,0,경기,자영업자,4149,2283,800,433,3,0,0,1259,1089,65
9611,79,0,지방 대도시,프리랜서,2021,607,750,317,2,0,0,274,45,-288
9612,56,1,경기,자영업자,4288,2219,800,771,3,0,0,1581,625,-13
9613,21,1,기타 지방,중소기업 직원,3648,2064,830,712,3,0,0,1452,1610,998
9614,32,1,지방 대도시,은퇴자,1978,916,750,313,2,0,0,274,363,-279
9615,52,1,지방 대도시,은퇴자,1617,823,750,297,2,0,0,1099,2027,2303
9616,62,1,경기,중소기업 직원,3930,1524,800,350,4,0,0,678,194,-652
9617,52,1,지방 대도시,프리랜서,1962,857,800,368,1,0,0,1582,1739,2464
9618,49,0,기타 지방,은퇴자,1224,582,600,238,1,1,1,793,711,922
9619,30,0,인천,무직,1243,683,750,111,2,0,0,1067,708,1092
9620,32,1,인천,프리랜서,2616,1257,800,435,1,0,0,1351,1627,1721
9621,45,0,경기,대기업 직원,7164,3085,800,704,5,0,1,483,0,-2602
9622,22,0,경기,은퇴자,1783,1014,730,310,2,0,0,1224,738,948
9623,58,0,서울,프리랜서,3817,1641,800,404,4,0,0,1824,818,1001
9624,24,1,인천,공무원,5577,2781,880,861,4,0,0,385,816,-1580
9625,52,1,기타 지방,프리랜서,2348,1256,800,513,1,0,0,1950,1669,2363
9626,30,1,경기,은퇴자,2338,957,750,527,1,0,0,944,550,537
9627,30,0,경기,프리랜서,3979,1478,750,579,3,1,0,516,408,-554
9628,51,1,경기,은퇴자,2167,876,750,456,2,0,0,1213,1291,1628
9629,67,0,지방 대도시,은퇴자,1842,1023,700,206,2,0,0,2223,1693,2893
9630,42,1,서울,대기업 직원,7104,3600,900,1672,3,0,0,1572,1625,-403
9631,37,0,지방 대도시,대기업 직원,6996,4173,900,775,4,0,0,670,135,-3368
9632,32,0,기타 지방,프리랜서,2390,1239,800,409,1,0,0,308,701,-230
9633,43,1,지방 대도시,자영업자,3323,1904,800,674,4,0,0,922,1418,436
9634,28,1,기타 지방,대기업 직원,5609,3054,880,624,4,0,0,162,524,-2368
9635,27,1,서울,중소기업 직원,5173,2352,830,565,3,0,0,866,390,-1096
9636,37,0,인천,중소기업 직원,4077,1485,850,375,2,0,0,323,277,-885
9637,37,0,경기,대기업 직원,7859,4161,900,908,5,0,0,1432,1320,-1409
9638,34,1,경기,은퇴자,2744,1117,750,610,2,0,0,958,462,303
9639,79,1,지방 대도시,대기업 직원,6867,2590,850,735,5,0,0,755,97,-1738
9640,50,1,경기,대기업 직원,8044,2749,900,1656,5,0,0,1652,1291,194
9641,38,1,경기,은퇴자,2234,1204,750,450,1,0,0,1766,1582,2144
9642,42,1,기타 지방,프리랜서,2051,1010,800,326,2,0,0,1010,978,978
9643,36,0,기타 지방,은퇴자,1874,923,750,403,2,0,0,1145,559,781
9644,59,1,서울,은퇴자,2313,966,750,416,2,0,0,686,1058,778
9645,47,1,기타 지방,무직,1028,528,750,217,1,0,0,1397,1476,2345
9646,64,1,경기,공무원,6561,2939,850,1280,3,0,0,484,400,-2055
9647,34,0,경기,대기업 직원,7983,4721,900,1556,3,0,0,1261,1754,-1706
9648,38,0,지방 대도시,공무원,4274,1472,900,829,4,0,0,476,149,-847
9649,43,0,인천,무직,1502,773,650,207,1,0,1,1441,1445,2113
9650,57,0,경기,프리랜서,3319,1026,800,612,2,0,0,702,955,631
9651,22,0,지방 대도시,공무원,4681,1979,880,877,2,0,0,850,273,-856
9652,48,1,경기,공무원,6128,2594,900,598,5,0,0,1197,1281,-116
9653,36,1,기타 지방,중소기업 직원,3724,2229,850,835,4,0,0,1112,556,-561
9654,45,0,경기,무직,1511,861,750,182,1,0,0,2269,1937,3345
9655,66,0,지방 대도시,프리랜서,3164,1065,750,285,2,0,0,2548,886,2369
9656,58,0,기타 지방,중소기업 직원,3660,1670,850,355,2,0,0,1348,1627,1305
9657,47,0,인천,공무원,5016,2499,900,792,2,0,0,1079,662,-758
9658,32,1,서울,프리랜서,4642,2131,800,872,2,0,0,0,0,-2131
9659,67,1,경기,중소기업 직원,4673,1739,800,902,4,0,0,617,400,-722
9660,29,0,경기,공무원,6255,2958,880,1037,3,0,0,1524,953,-481
9661,49,0,기타 지방,공무원,4437,2262,900,639,2,0,0,46,86,-2130
9662,69,0,지방 대도시,중소기업 직원,4391,2223,800,548,2,0,0,935,856,-432
9663,60,0,기타 지방,무직,923,330,700,70,2,0,0,39,821,530
9664,45,0,기타 지방,자영업자,3812,2057,800,755,4,0,0,206,545,-1306
9665,31,0,서울,대기업 직원,9280,2870,900,831,3,0,0,302,0,-2568
9666,36,0,서울,프리랜서,4615,2397,800,901,2,0,0,882,1134,-381
9667,37,0,경기,은퇴자,1871,836,750,395,1,0,0,1687,543,1394
9668,36,1,지방 대도시,자영업자,4098,2239,800,805,4,0,0,658,232,-1349
9669,50,0,서울,프리랜서,4248,1674,800,688,4,0,0,1568,1130,1024
9670,39,0,경기,무직,1127,368,750,95,1,0,0,857,941,1430
9671,63,1,기타 지방,무직,818,291,700,102,1,0,0,589,325,623
9672,37,1,서울,중소기업 직원,5125,2938,850,1103,3,0,0,1313,821,-804
9673,51,1,인천,자영업자,3234,1079,800,507,2,0,0,1626,955,1502
9674,27,0,기타 지방,은퇴자,1301,517,730,170,1,0,0,972,546,1001
9675,44,0,경기,대기업 직원,7274,3939,900,1202,3,0,0,1118,1072,-1749
9676,54,1,인천,은퇴자,2478,1234,750,562,2,0,0,1250,1084,1100
9677,45,0,인천,은퇴자,1609,506,750,195,1,0,0,1563,1532,2589
9678,65,1,서울,공무원,7095,4060,850,774,5,0,0,790,574,-2696
9679,34,1,서울,중소기업 직원,4239,2494,750,712,4,0,1,228,318,-1948
9680,31,0,경기,공무원,5406,2826,900,708,3,0,0,755,592,-1479
9681,51,1,경기,자영업자,4633,2578,700,727,3,0,1,2318,1965,1705
9682,29,1,지방 대도시,자영업자,3706,1650,780,712,2,0,0,1161,1125,636
9683,39,1,인천,무직,1156,655,750,204,1,0,0,1329,470,1144
9684,57,0,지방 대도시,중소기업 직원,4021,2235,850,933,2,0,0,1473,1592,830
9685,42,1,서울,자영업자,4141,1352,800,851,4,0,0,1323,1529,1500
9686,29,1,서울,공무원,5956,2727,880,844,4,0,0,1311,598,-818
9687,41,1,인천,대기업 직원,5805,2274,800,564,2,0,1,2021,980,727
9688,63,0,기타 지방,은퇴자,1848,935,650,168,2,1,0,1308,410,783
9689,55,1,경기,중소기업 직원,4569,1630,850,727,2,0,0,743,833,-54
9690,28,0,서울,대기업 직원,6733,2986,880,1647,5,0,0,1190,774,-1022
9691,49,0,기타 지방,은퇴자,1908,1030,750,367,1,0,0,1159,1073,1202
9692,33,1,지방 대도시,무직,1267,703,750,198,2,0,0,712,643,652
9693,25,0,인천,중소기업 직원,4732,2746,830,898,4,0,0,919,878,-949
9694,35,0,서울,공무원,6526,2346,900,1454,5,0,0,981,400,-965
9695,45,0,인천,무직,1408,572,700,206,2,1,0,1480,1825,2733
9696,48,1,경기,중소기업 직원,5288,2311,850,1001,4,0,0,408,413,-1490
9697,27,0,지방 대도시,프리랜서,1997,1020,780,389,2,0,0,469,1215,664
9698,45,0,인천,중소기업 직원,5187,2208,850,843,2,0,0,1172,888,-148
9699,49,1,경기,자영업자,4895,1804,800,963,3,0,0,1094,68,-642
9700,24,0,지방 대도시,공무원,5095,2609,880,1023,4,0,0,0,0,-2609
9701,57,1,인천,대기업 직원,8046,4058,900,985,3,0,0,1182,2108,-768
9702,43,0,경기,자영업자,5148,1821,800,886,4,0,0,1466,1764,1409
9703,57,0,경기,은퇴자,2064,1221,750,221,1,0,0,1445,1347,1571
9704,35,1,경기,자영업자,4175,1294,800,779,2,0,0,1286,712,704
9705,68,1,기타 지방,자영업자,3388,1115,750,714,2,0,0,1314,1600,1799
9706,51,0,기타 지방,은퇴자,1542,898,750,189,2,0,0,2637,2184,3923
9707,21,1,서울,프리랜서,3180,1429,780,834,4,0,0,2340,1989,2900
9708,37,0,기타 지방,자영업자,3510,2044,800,420,4,0,0,1001,1055,12
9709,26,1,서울,대기업 직원,8923,4720,880,1725,3,0,0,1424,760,-2536
9710,44,1,인천,은퇴자,2470,918,750,508,1,0,0,712,619,413
9711,66,1,인천,프리랜서,2579,1017,750,360,2,0,0,411,448,-158
9712,35,0,인천,무직,1488,857,750,167,2,0,0,1415,1658,2216
9713,59,0,경기,자영업자,5170,2946,800,843,4,0,0,1337,1330,-279
9714,49,0,인천,무직,1119,392,750,264,1,0,0,1766,1591,2965
9715,30,1,기타 지방,무직,1107,605,750,117,1,0,0,1132,886,1413
9716,44,1,경기,중소기업 직원,3876,2290,800,696,4,1,0,845,302,-1143
9717,41,0,인천,프리랜서,2338,1306,800,229,2,0,0,1282,1215,1191
9718,26,1,경기,자영업자,4831,1513,780,456,4,0,0,699,444,-370
9719,61,0,인천,은퇴자,2264,688,700,237,2,0,0,2248,2072,3632
9720,60,1,경기,프리랜서,4389,1848,750,701,2,0,0,288,111,-1449
9721,47,0,지방 대도시,공무원,4573,1940,900,848,4,0,0,860,0,-1080
9722,44,1,경기,은퇴자,2447,982,750,268,1,0,0,274,336,-372
9723,64,1,서울,자영업자,3933,1650,700,744,4,1,0,384,1167,-99
9724,49,0,기타 지방,공무원,4430,2015,900,542,3,0,0,1168,1354,507
9725,24,1,서울,대기업 직원,8554,3134,880,1253,4,0,0,541,1144,-1449
9726,44,1,인천,대기업 직원,6161,2874,900,1166,4,0,0,989,798,-1087
9727,41,1,기타 지방,프리랜서,1831,1005,800,206,2,0,0,1785,840,1620
9728,48,0,서울,무직,1243,669,750,222,2,0,0,1163,541,1035
9729,45,1,인천,공무원,5508,2798,900,809,3,0,0,1412,1027,-359
9730,35,1,기타 지방,중소기업 직원,3957,1189,800,619,2,1,0,411,362,-416
9731,65,0,인천,중소기업 직원,4486,2497,800,654,2,0,0,1617,1605,725
9732,40,0,기타 지방,공무원,3652,1733,900,657,4,0,0,1755,1326,1348
9733,27,0,경기,프리랜서,2670,1147,780,448,1,0,0,355,512,-280
9734,35,1,서울,무직,1765,819,750,350,1,0,0,732,577,490
9735,58,1,경기,은퇴자,1928,643,650,399,2,0,1,1568,1591,2516
9736,44,0,지방 대도시,무직,1116,341,750,98,2,0,0,442,925,1026
9737,59,1,경기,무직,1512,560,750,331,2,0,0,1096,467,1003
9738,50,1,기타 지방,자영업자,2799,1332,800,251,1,0,0,310,0,-1022
9739,44,0,기타 지방,프리랜서,3029,1388,800,361,2,0,0,472,737,-179
9740,28,0,경기,자영업자,4778,2213,780,468,4,0,0,448,0,-1765
9741,40,0,서울,중소기업 직원,4261,1443,850,913,3,0,0,187,655,-601
9742,59,1,경기,공무원,6502,2239,900,688,3,0,0,1961,1635,1357
9743,62,1,인천,프리랜서,3102,1647,750,395,4,0,0,1955,1071,1379
9744,41,0,인천,중소기업 직원,4939,2896,850,1118,2,0,0,1712,1412,228
9745,54,1,경기,자영업자,5485,1824,800,543,3,0,0,936,969,81
9746,53,0,지방 대도시,자영업자,3120,1589,800,438,3,0,0,1395,1340,1146
9747,32,0,경기,무직,1355,731,750,279,2,0,0,1822,412,1503
9748,47,1,서울,공무원,7158,3060,900,986,3,0,0,2863,1540,1343
9749,43,0,서울,프리랜서,3805,1975,800,374,3,0,0,300,73,-1602
9750,32,0,경기,중소기업 직원,4988,2052,850,981,2,0,0,999,873,-180
9751,69,1,서울,대기업 직원,8193,3015,850,1150,4,0,0,404,767,-1844
9752,20,0,경기,대기업 직원,8247,3064,880,1868,5,0,0,1397,570,-1097
9753,35,0,기타 지방,공무원,4746,2617,900,748,2,0,0,1187,873,-557
9754,50,1,인천,무직,1086,610,750,165,2,0,0,1505,1882,2777
9755,33,1,기타 지방,중소기업 직원,3902,1773,850,386,3,0,0,1709,615,551
9756,48,1,인천,프리랜서,3942,1194,800,499,2,0,0,2369,2322,3497
9757,45,1,서울,무직,1252,678,750,205,2,0,0,0,0,-678
9758,22,1,인천,공무원,5972,1831,780,1109,2,0,1,948,493,-390
9759,41,1,지방 대도시,자영업자,3427,1942,750,413,3,1,0,1189,731,-22
9760,42,0,지방 대도시,은퇴자,1920,707,750,297,2,0,0,0,0,-707
9761,47,1,기타 지방,공무원,3919,2033,900,510,4,0,0,1676,756,399
9762,58,0,경기,무직,1362,792,750,320,2,0,0,442,877,527
9763,48,1,기타 지방,은퇴자,1608,601,750,377,1,0,0,1330,681,1410
9764,49,1,지방 대도시,대기업 직원,7041,3344,900,1469,3,0,0,1106,1089,-1149
9765,59,1,지방 대도시,은퇴자,2051,722,750,471,1,0,0,2838,2201,4317
9766,65,0,경기,중소기업 직원,4732,2494,800,634,4,0,0,427,985,-1082
9767,31,1,기타 지방,은퇴자,1824,702,750,211,1,0,0,1229,1339,1866
9768,27,1,기타 지방,프리랜서,1688,630,780,222,1,0,0,637,735,742
9769,59,1,경기,은퇴자,2583,1529,750,330,2,0,0,757,1154,382
9770,73,0,서울,대기업 직원,9264,3313,850,1423,4,0,0,2012,1588,287
9771,51,0,경기,프리랜서,2636,900,800,590,2,0,0,2249,2300,3649
9772,22,1,경기,자영업자,3920,1585,780,451,2,0,0,1374,876,665
9773,78,0,경기,자영업자,3633,1521,750,492,4,0,0,1511,1086,1076
9774,39,1,인천,공무원,5734,2304,900,608,4,0,0,360,664,-1280
9775,20,0,인천,대기업 직원,6736,2833,880,864,4,0,0,878,1299,-656
9776,50,0,인천,은퇴자,2055,741,750,201,1,0,0,956,1063,1278
9777,58,1,경기,대기업 직원,6252,3545,900,513,4,0,0,1656,1090,-799
9778,59,1,경기,자영업자,4427,2310,800,841,2,0,0,1291,98,-921
9779,48,1,인천,은퇴자,2133,696,750,225,2,0,0,666,424,394
9780,43,1,인천,자영업자,3886,1945,800,632,4,0,0,1194,1167,416
9781,27,0,지방 대도시,무직,935,399,730,160,2,0,0,908,441,950
9782,29,1,서울,무직,1280,472,730,320,2,0,0,906,807,1241
9783,56,1,서울,프리랜서,3286,1527,800,553,3,0,0,517,1014,4
9784,33,1,인천,자영업자,3361,1463,800,656,4,0,0,653,532,-278
9785,29,1,기타 지방,은퇴자,1550,807,730,264,2,0,0,664,0,-143
9786,47,0,기타 지방,프리랜서,2602,1225,800,386,1,0,0,679,657,111
9787,38,1,인천,자영업자,4245,1346,800,442,4,0,0,1361,701,716
9788,40,0,지방 대도시,자영업자,4208,2518,800,957,3,0,0,658,665,-1195
9789,59,1,기타 지방,은퇴자,1983,646,700,173,1,1,0,438,753,545
9790,62,1,기타 지방,은퇴자,1892,711,700,269,2,0,0,1901,1448,2638
9791,44,1,지방 대도시,무직,1304,442,700,200,2,1,0,0,0,-442
9792,47,0,지방 대도시,자영업자,3814,1754,800,813,4,0,0,424,0,-1330
9793,41,1,지방 대도시,중소기업 직원,3159,1679,850,633,4,0,0,740,877,-62
9794,65,0,서울,공무원,6902,2420,850,613,4,0,0,274,0,-2146
9795,59,1,서울,공무원,5526,2984,800,792,2,0,1,1557,1424,-3
9796,46,0,인천,자영업자,4040,1738,800,432,2,0,0,1352,731,345
9797,30,0,기타 지방,무직,967,402,750,94,1,0,0,1045,257,900
9798,62,1,서울,대기업 직원,8509,2620,850,1498,5,0,0,1804,833,17
9799,55,1,경기,무직,1226,561,700,228,1,1,0,0,0,-561
9800,51,1,경기,프리랜서,3559,1880,800,297,3,0,0,711,425,-744
9801,45,0,기타 지방,공무원,4056,1794,900,397,2,0,0,631,1613,450
9802,74,0,지방 대도시,자영업자,4194,1307,750,615,3,0,0,448,818,-41
9803,30,0,경기,공무원,6506,3793,900,1507,4,0,0,1114,1454,-1225
9804,26,0,서울,무직,1281,393,730,218,2,0,0,2319,1285,3211
9805,69,0,경기,자영업자,3361,1875,750,618,2,0,0,1601,604,330
9806,42,1,기타 지방,은퇴자,1381,582,750,318,1,0,0,1122,558,1098
9807,55,0,경기,대기업 직원,7329,2860,900,800,4,0,0,1147,460,-1253
9808,57,1,인천,대기업 직원,8122,2467,900,1382,3,0,0,2117,904,554
9809,31,1,인천,자영업자,3877,1680,800,790,3,0,0,830,910,60
9810,50,0,서울,무직,1759,859,700,314,2,1,0,1509,1888,2538
9811,43,0,인천,공무원,4805,2862,900,647,3,0,0,1363,1166,-333
9812,41,0,경기,무직,1351,659,750,290,2,0,0,1123,501,965
9813,48,0,인천,무직,1131,381,750,113,2,0,0,1257,421,1297
9814,76,1,지방 대도시,대기업 직원,5500,2500,850,863,4,0,0,1223,1003,-274
9815,30,1,지방 대도시,무직,1346,778,750,315,1,0,0,1209,1109,1540
9816,43,0,경기,무직,1443,510,750,181,1,0,0,107,272,-131
9817,43,1,기타 지방,무직,1087,339,750,232,2,0,0,612,735,1008
9818,48,1,기타 지방,공무원,4230,1304,900,943,2,0,0,974,1095,765
9819,22,1,인천,프리랜서,3601,1355,780,342,2,0,0,506,578,-271
9820,48,1,지방 대도시,공무원,4364,1999,900,495,4,0,0,2172,2331,2504
9821,34,1,지방 대도시,중소기업 직원,4159,1443,850,709,3,0,0,760,1530,847
9822,33,1,기타 지방,공무원,4696,2547,900,892,4,0,0,1224,1403,80
9823,32,0,인천,무직,1123,440,750,209,2,0,0,1032,1354,1946
9824,43,1,서울,무직,1239,711,750,243,2,0,0,1474,1375,2138
9825,76,0,기타 지방,중소기업 직원,3729,1884,700,766,2,0,1,1272,1351,739
9826,45,1,기타 지방,중소기업 직원,3293,1021,800,592,4,1,0,1743,431,1153
9827,48,1,서울,자영업자,5722,3271,800,1118,3,0,0,608,525,-2138
9828,56,0,경기,중소기업 직원,4582,2592,850,545,3,0,0,618,267,-1707
9829,51,0,경기,프리랜서,4009,1750,800,783,3,0,0,978,725,-47
9830,20,0,지방 대도시,대기업 직원,7008,2751,880,1438,4,0,0,749,360,-1642
9831,46,1,경기,공무원,5453,2791,900,859,3,0,0,0,301,-2490
9832,26,1,서울,프리랜서,2774,1255,780,446,1,0,0,865,88,-302
9833,37,1,인천,프리랜서,2411,1056,800,197,1,0,0,387,805,136
9834,55,0,경기,중소기업 직원,4679,1483,850,658,3,0,0,393,921,-169
9835,68,1,서울,자영업자,4383,2313,750,812,3,0,0,1403,816,-94
9836,40,1,기타 지방,공무원,4400,2566,900,601,4,0,0,187,451,-1928
9837,39,0,기타 지방,프리랜서,3144,1109,800,253,2,0,0,347,55,-707
9838,49,1,지방 대도시,은퇴자,1562,643,750,263,1,0,0,1062,902,1321
9839,39,1,서울,공무원,6340,2232,900,996,3,0,0,481,688,-1063
9840,31,0,기타 지방,대기업 직원,6364,3580,900,1165,4,0,0,827,641,-2112
9841,51,0,기타 지방,대기업 직원,6055,3542,900,943,3,0,0,2274,1832,564
9842,57,0,인천,중소기업 직원,4687,2266,850,643,3,0,0,580,561,-1125
9843,50,1,기타 지방,공무원,3759,1558,900,503,3,0,0,1485,428,355
9844,51,0,인천,대기업 직원,7228,3914,900,1553,3,0,0,1207,1700,-1007
9845,33,0,경기,은퇴자,2043,804,650,488,1,0,1,1124,967,1287
9846,56,0,인천,은퇴자,2107,949,750,207,1,0,0,906,988,945
9847,51,0,경기,프리랜서,3529,1752,800,368,3,0,0,1806,1476,1530
9848,30,0,기타 지방,공무원,4238,1378,900,928,3,0,0,448,635,-295
9849,69,1,서울,무직,1515,521,700,326,2,0,0,123,467,69
9850,43,0,인천,중소기업 직원,5242,2441,850,1058,2,0,0,1825,1410,794
9851,77,0,지방 대도시,대기업 직원,6854,3507,850,947,5,0,0,610,288,-2609
9852,68,1,지방 대도시,은퇴자,1730,961,650,234,1,1,0,1729,1610,2378
9853,58,0,서울,대기업 직원,9338,5541,900,1963,3,0,0,1324,1502,-2715
9854,43,1,경기,대기업 직원,6062,2372,900,1351,3,0,0,252,272,-1848
9855,42,0,기타 지방,무직,826,433,750,101,1,0,0,620,564,751
9856,38,1,경기,무직,1328,760,750,162,1,0,0,2268,729,2237
9857,55,0,서울,중소기업 직원,4675,1628,850,1025,2,0,0,0,0,-1628
9858,23,0,서울,자영업자,5510,2348,780,747,4,0,0,2130,1609,1391
9859,22,0,서울,무직,1221,534,680,181,1,1,0,1291,1043,1800
9860,53,1,지방 대도시,은퇴자,1522,597,750,302,1,0,0,629,827,859
9861,50,0,기타 지방,자영업자,2692,1511,800,217,1,0,0,1408,1661,1558
9862,63,1,지방 대도시,공무원,4077,1232,850,692,2,0,0,1147,1569,1484
9863,42,0,기타 지방,무직,1192,403,750,270,1,0,0,725,1410,1732
9864,30,0,인천,중소기업 직원,3886,1824,850,912,2,0,0,1560,1126,862
9865,53,1,기타 지방,은퇴자,1760,572,700,301,2,1,0,1679,2453,3560
9866,48,1,지방 대도시,대기업 직원,6142,3366,900,507,4,0,0,2240,1474,348
9867,69,1,기타 지방,대기업 직원,5451,2693,850,625,2,0,0,974,1045,-674
9868,32,0,인천,은퇴자,2227,1250,750,390,2,0,0,897,889,536
9869,69,1,지방 대도시,은퇴자,1670,681,700,330,1,0,0,953,955,1227
9870,22,1,인천,대기업 직원,7646,3501,880,1366,3,0,0,997,965,-1539
9871,29,1,서울,무직,1605,908,730,397,2,0,0,637,451,180
9872,35,0,인천,프리랜서,3683,2009,750,378,2,1,0,0,499,-1510
9873,23,0,지방 대도시,은퇴자,1395,533,730,284,2,0,0,1001,1211,1679
9874,62,1,서울,공무원,5745,2769,850,907,3,0,0,725,323,-1721
9875,33,1,기타 지방,공무원,4284,2376,900,429,4,0,0,813,918,-645
9876,38,1,지방 대도시,프리랜서,3555,1187,800,324,3,0,0,1483,575,871
9877,37,0,경기,공무원,5509,2006,900,816,4,0,0,1913,1406,1313
9878,53,1,인천,자영업자,3550,1137,750,847,2,1,0,307,0,-830
9879,35,0,인천,무직,1247,448,750,297,1,0,0,1110,325,987
9880,67,0,기타 지방,공무원,3884,1766,850,824,4,0,0,762,667,-337
9881,45,1,기타 지방,자영업자,2512,1253,800,302,2,0,0,756,721,224
9882,34,0,기타 지방,자영업자,3604,1675,800,775,3,0,0,1113,910,348
9883,36,0,경기,공무원,5716,2477,900,666,4,0,0,979,566,-932
9884,74,0,서울,프리랜서,3250,1264,650,630,3,0,1,638,106,-520
9885,22,1,기타 지방,프리랜서,3142,1400,780,325,2,0,0,1282,615,497
9886,43,0,지방 대도시,무직,1314,486,700,139,1,1,0,2311,1729,3554
9887,51,0,경기,중소기업 직원,5430,1934,850,563,4,0,0,994,556,-384
9888,42,0,경기,무직,1384,629,750,325,1,0,0,220,876,467
