user_id,loan_id,loan_product_views,loan_applied
8192,9,4,1
11618,82,8,0
13730,78,9,0
9564,18,2,1
17415,92,4,0
19781,94,4,1
17261,66,5,1
18809,68,6,0
8058,23,3,0
13123,15,4,1
10769,60,4,1
8466,19,5,1
13237,110,1,1
1526,33,3,1
4117,56,3,1
16789,116,1,1
3433,54,2,1
4964,111,8,0
16566,102,3,1
5115,63,2,0
16214,42,3,1
19797,45,1,0
15296,56,7,0
7428,66,4,0
11510,118,1,0
146,106,8,1
14100,63,7,1
10443,92,7,1
17745,1,7,0
5983,91,7,0
4397,8,9,0
9326,23,3,0
9737,103,7,0
17878,34,6,0
7346,6,8,0
9559,58,4,0
7864,37,8,1
8384,40,4,0
10794,68,4,0
3848,31,5,1
15288,90,9,0
15999,31,8,0
1413,113,1,1
8723,69,2,0
10375,83,9,0
18402,37,6,1
12258,37,8,0
5118,8,4,0
18875,98,7,1
16719,66,1,1
14759,43,8,1
13967,31,9,0
11058,21,8,1
10299,44,6,1
7229,3,6,0
7340,56,4,1
17647,100,9,1
537,62,8,0
17187,94,3,0
4038,62,2,0
15186,95,5,0
19826,32,5,0
11642,34,9,1
11163,54,1,1
7028,116,6,1
13429,24,4,1
3236,28,8,1
11728,60,7,1
15016,62,1,1
2016,95,7,0
5630,117,7,0
4925,67,4,0
13629,67,5,0
17690,81,4,1
7421,108,2,1
19234,44,2,1
9448,103,3,1
10031,16,2,1
7989,78,6,1
17394,7,3,0
8481,102,5,1
10969,4,8,1
14921,31,2,0
4907,96,1,1
8046,62,2,0
6483,44,6,1
16782,101,7,1
6046,11,6,0
18681,39,5,1
16539,56,5,0
2952,57,7,0
3453,109,3,1
2674,91,1,0
5463,11,2,0
8999,67,7,0
17903,102,3,1
5903,56,9,0
9649,76,3,0
16608,83,7,0
1042,2,6,0
6655,38,6,1
10405,90,4,0
12310,24,8,1
9268,115,1,1
11223,3,2,1
15734,33,9,1
18470,8,5,0
8314,5,9,0
11116,6,9,1
1246,74,5,1
13431,43,2,0
3522,97,5,1
12221,71,7,0
1409,88,8,1
16330,54,2,0
6615,53,3,0
18616,65,8,0
17296,38,4,0
5154,107,3,1
8758,117,4,1
16842,52,8,0
12767,40,5,1
4626,25,7,0
1581,12,4,0
13507,93,3,0
2073,16,8,1
343,77,8,0
10358,42,7,0
16468,63,5,0
15881,53,4,0
7747,43,9,1
7689,90,1,0
18387,98,7,0
19491,1,1,0
13342,79,7,0
11454,111,7,0
2893,47,2,1
10884,105,3,1
13241,93,2,0
8639,1,9,1
9170,64,8,0
6472,31,5,1
15566,28,6,1
12492,100,1,1
11078,65,8,1
9105,78,8,0
10040,41,3,0
13261,22,8,1
10192,41,3,0
16714,100,1,1
15531,52,1,0
1352,116,9,1
5877,94,9,0
18876,61,1,1
16272,35,7,0
14700,91,2,1
19778,73,6,0
6791,94,7,0
19132,115,1,1
9147,100,7,1
18610,68,4,0
15242,19,3,0
7838,93,7,0
14649,20,1,1
7593,4,9,0
17699,14,6,1
7697,52,6,0
18057,62,2,0
5614,4,4,0
12274,39,5,1
12999,31,4,1
4016,54,6,0
8256,55,6,1
15337,60,5,1
4292,83,1,1
14489,103,3,1
2743,64,3,1
6945,106,4,1
16530,120,4,1
1249,17,8,0
18408,64,2,0
1489,106,6,1
13125,3,5,1
1468,81,2,0
12390,35,1,0
16448,52,9,0
16241,115,2,1
4242,23,7,1
16804,100,2,0
6613,78,6,1
811,98,7,0
12864,83,7,0
14033,107,2,1
4358,39,2,0
15651,79,2,0
12918,62,4,1
8703,59,8,1
17605,56,1,0
17823,57,1,0
12008,70,8,1
2107,64,6,1
10301,119,8,0
19414,36,3,0
18534,26,3,0
15970,68,8,0
2459,58,1,0
3192,67,3,1
12834,113,6,0
9074,59,8,1
7346,13,4,0
5490,107,7,0
5153,67,2,1
8697,105,3,1
4704,16,2,1
16849,69,1,0
9522,38,4,1
5873,75,3,0
12985,46,8,0
7575,68,4,0
14887,94,1,1
246,40,3,0
19187,74,2,1
18252,11,1,0
10117,97,6,1
17833,117,3,0
10677,7,6,1
1561,21,4,1
10688,55,2,0
9055,114,9,1
6669,114,4,0
1292,27,1,0
4883,23,3,1
16007,94,1,0
6106,15,8,0
4122,58,8,1
10619,6,3,1
10741,106,9,1
17777,90,5,0
18917,48,5,0
18115,94,2,0
11161,116,1,0
16348,46,7,0
1652,91,3,1
10404,61,7,1
19994,24,1,1
13567,57,5,1
6951,73,1,1
818,20,9,0
12169,73,6,1
6653,104,2,0
11013,53,9,1
8764,20,8,0
7123,103,9,1
18043,63,5,0
12461,74,1,0
2458,65,3,1
9724,32,1,0
15002,2,9,0
8235,43,9,0
15309,110,6,1
14950,61,1,0
14140,2,9,1
17755,9,7,1
16002,12,5,0
4126,49,2,0
4509,71,2,1
10731,61,4,0
10154,72,1,1
2073,70,4,0
16456,57,1,1
12180,14,8,0
6700,23,9,0
16986,90,9,0
8355,3,1,1
2237,11,7,0
19774,85,7,0
8691,13,4,1
3793,57,8,0
2639,24,4,0
7811,47,5,0
16818,25,4,1
624,100,8,1
1786,114,2,1
5984,4,5,0
12973,84,6,0
16136,14,5,0
12452,68,7,1
13326,29,5,0
9962,76,9,1
7127,97,3,0
6297,105,1,1
7310,16,7,1
11557,36,5,0
1908,85,2,1
11025,102,3,1
6628,68,8,1
11975,22,7,0
1277,32,1,1
1465,12,3,1
19632,18,3,1
18281,106,1,0
5286,118,8,1
664,70,1,0
10833,17,8,0
19239,118,1,1
2053,44,3,1
11881,82,4,0
8878,107,7,1
17108,4,1,0
5213,106,9,0
19254,33,5,1
10540,71,5,0
9964,111,3,1
17817,111,5,1
4102,85,3,0
10316,120,1,0
3107,19,9,0
8247,55,4,0
9648,110,8,0
10560,11,8,0
3412,91,5,0
17899,41,3,1
18775,5,1,0
7120,85,2,1
15906,67,1,1
8595,25,1,1
16089,32,5,0
16842,28,2,1
16900,116,1,1
1845,60,4,0
14560,86,5,0
14043,97,6,0
15366,85,1,0
2170,58,4,0
1658,94,4,0
6164,74,2,0
8718,72,5,1
1459,39,3,0
3627,59,9,0
15890,113,5,0
10104,16,3,1
3268,25,2,0
4849,46,4,0
2609,103,7,1
16163,72,4,1
3865,70,5,0
1538,93,3,0
4777,64,2,0
1472,109,3,1
16863,19,6,0
4244,20,9,1
8214,34,2,1
8548,36,2,0
15640,105,4,1
14947,62,7,0
15794,78,9,0
6881,58,2,1
10122,93,8,0
5735,94,6,1
14021,93,2,0
8638,90,1,0
7207,73,1,1
3411,71,1,0
19652,73,4,0
5858,17,8,0
13716,50,6,0
18798,88,6,0
14680,83,7,0
3016,14,6,0
16005,7,1,1
10075,40,2,0
18384,38,2,1
16261,99,1,0
3090,115,6,1
15513,49,6,0
5386,60,4,0
6282,21,7,0
6192,83,1,0
5830,113,6,1
13020,111,7,1
17237,19,4,1
8440,74,2,1
15360,74,9,0
15804,107,7,1
18297,3,2,1
6120,106,1,0
3389,24,3,1
14491,39,5,0
15593,101,8,0
18726,71,5,0
11593,40,4,0
1813,25,4,1
3061,60,1,0
16075,73,8,1
12342,95,1,1
17386,70,1,0
10911,89,9,0
6278,90,7,1
19876,64,1,1
8811,18,3,0
8793,61,6,0
16765,18,2,0
4345,38,5,0
11732,19,1,0
13635,117,8,1
16893,92,4,0
333,70,8,1
9117,33,5,0
3793,102,2,1
13722,120,1,1
7315,46,7,0
12634,47,3,0
6595,69,9,0
4627,7,1,0
15509,103,2,0
13252,21,5,0
5347,28,8,0
7410,7,5,1
16865,75,3,0
11101,10,9,0
9706,72,7,1
17927,29,4,1
18609,86,1,0
11274,43,3,0
7858,117,1,1
19157,107,9,1
626,77,5,1
9547,115,1,0
875,119,1,0
7406,23,1,0
19707,60,8,0
16738,10,3,0
4818,109,2,0
7935,33,5,0
5754,47,4,1
2306,114,8,1
12420,118,2,0
3150,63,8,1
179,52,1,0
193,98,3,0
6177,54,9,0
17763,47,6,1
3078,13,2,1
15151,100,5,1
11585,47,4,0
11875,87,9,0
826,38,5,1
17586,31,4,0
6980,3,3,0
5077,105,7,1
16587,92,4,0
7374,56,4,0
11468,119,7,0
12178,89,5,1
95,88,9,0
14526,74,3,1
7515,45,4,0
17139,45,8,0
14539,93,6,1
755,50,9,0
13708,58,3,0
15113,117,4,0
12358,54,9,0
2957,112,6,1
2081,29,6,0
2268,42,8,0
14418,56,4,0
18130,32,5,0
15647,82,3,0
13285,80,5,0
17973,19,2,1
18275,61,3,1
13194,111,8,0
8785,41,1,0
5978,67,1,1
12351,90,9,0
3827,119,9,1
9024,30,7,0
16378,13,1,1
8023,35,6,1
19926,114,2,1
11244,100,6,1
1397,74,1,1
5022,57,8,1
14296,95,6,1
14418,29,7,0
8918,27,8,0
14420,10,8,1
18109,95,5,0
9841,119,4,0
19462,55,7,0
3562,72,8,1
11823,83,1,1
13383,38,3,0
10378,78,4,0
12974,51,9,1
7801,47,2,1
5478,65,2,0
16531,43,6,1
18213,37,1,1
10489,19,9,0
8969,71,9,0
13544,5,6,1
15230,84,6,0
2342,51,5,0
2978,24,8,0
6606,117,5,1
18070,81,3,0
16287,13,5,0
16409,107,1,1
3806,48,8,0
2490,101,9,1
16395,77,4,1
14293,120,8,1
7129,113,6,1
12746,70,4,0
7380,41,7,0
15775,46,3,1
10720,54,3,0
13451,13,4,0
18921,25,4,1
10278,26,1,1
15535,73,5,0
1093,30,1,0
14109,92,5,1
329,41,3,0
15925,22,9,0
8830,93,9,1
17238,25,4,0
9386,79,1,1
4074,52,7,0
12606,113,6,1
8021,36,1,0
3588,12,7,0
166,116,2,0
19437,111,5,0
4,115,4,1
15639,47,9,0
12423,32,8,1
10350,75,5,0
5602,12,5,1
15100,15,6,0
9449,76,9,1
6137,12,7,0
16643,106,6,0
17729,19,9,1
15994,116,9,1
8103,52,7,1
15695,105,4,1
15031,114,8,1
15087,29,8,0
1448,106,9,1
19824,100,4,1
15982,103,5,1
15737,26,9,1
2808,9,3,0
6693,102,5,0
5344,61,7,0
12287,62,1,0
2252,55,6,0
1390,33,8,1
11525,97,8,1
13409,2,8,0
19902,108,1,0
6740,79,1,0
626,6,7,0
19054,21,2,1
7447,93,4,1
2212,54,1,0
629,11,6,0
10952,9,2,0
3129,104,9,1
16313,50,9,1
3725,90,3,0
12205,37,4,0
787,80,9,0
11397,56,3,0
18912,47,7,1
8434,75,6,0
4671,71,9,0
15956,56,6,0
13719,61,4,1
15222,32,5,1
736,106,4,1
6015,113,2,0
14359,97,6,0
3270,109,9,1
2888,82,7,1
11845,30,1,1
4309,43,9,1
9778,62,6,0
8668,69,3,0
9118,74,1,1
15725,108,5,0
5723,109,8,0
14506,46,1,0
12499,18,4,0
14736,74,4,1
16495,36,3,0
15387,19,9,1
4350,116,2,0
10797,115,1,0
11495,95,5,1
11239,115,8,1
2274,82,5,0
3118,35,3,1
8881,61,5,1
12531,93,2,0
15199,74,3,1
3009,14,6,1
4325,37,9,1
14469,89,8,1
10252,108,5,1
16535,88,7,1
1433,104,3,0
17711,13,8,0
112,103,6,1
10550,64,5,0
18793,61,6,0
12936,81,6,1
12007,35,3,0
5273,33,8,0
15082,3,9,1
10124,10,9,1
11194,95,9,1
13381,6,2,0
10222,105,4,1
3971,20,6,1
580,34,4,1
11588,105,8,0
3090,103,1,1
5658,54,8,0
2679,58,7,1
9640,59,5,0
870,4,4,0
1852,108,2,0
2941,72,1,1
17257,118,5,0
15335,84,2,0
1832,27,7,0
11160,104,2,1
6804,96,3,1
14068,18,1,1
13228,113,6,0
7214,13,3,0
4033,107,1,0
14674,30,2,0
10602,34,4,0
17461,19,8,1
10995,14,2,1
2194,59,2,0
19174,109,9,0
10614,29,4,1
11523,70,8,0
17925,48,6,0
6602,56,5,1
9665,28,1,1
17207,115,7,0
13625,80,9,0
8532,18,2,1
3427,23,3,0
17311,49,2,0
15240,118,5,1
11039,86,8,1
16518,111,7,0
3762,114,3,0
19694,47,1,0
9456,92,7,1
1555,95,3,0
19692,52,1,0
14471,64,3,0
8379,11,4,0
10200,90,3,0
3018,23,5,1
1877,17,5,0
7519,3,1,1
6664,49,6,0
3856,2,1,0
8551,67,4,1
17230,47,6,0
19689,32,9,1
289,86,1,1
7600,101,6,0
17555,82,3,0
11223,88,5,1
2333,90,9,0
14197,8,2,0
18230,54,5,0
513,44,2,0
3954,87,7,0
19031,94,1,1
14677,72,7,0
112,41,8,0
16298,37,7,0
18531,9,3,0
2486,63,8,0
9989,78,3,0
2023,34,1,0
6002,108,8,1
17049,114,4,1
16928,23,6,0
9898,53,2,1
17670,42,1,0
17318,118,6,0
13669,30,9,0
17627,17,3,1
15254,61,5,1
3486,93,8,0
12619,120,7,0
5053,118,8,0
7807,73,2,1
5251,31,3,1
1549,49,8,1
15797,92,3,0
1833,40,8,1
2470,8,2,1
2137,23,8,1
1708,7,4,0
17478,64,8,1
2187,62,4,0
1294,8,2,0
4784,109,7,1
6555,25,8,0
18443,62,8,0
17382,25,4,1
2688,108,6,1
801,104,2,1
3047,67,2,0
9581,117,1,0
13911,60,1,1
7307,53,6,0
19929,49,2,1
19463,117,8,0
19786,116,3,1
2772,44,4,1
17355,21,4,0
13275,31,6,1
11900,92,9,0
2571,86,7,0
12582,108,4,0
3624,84,4,1
14176,29,8,0
9890,22,7,1
4730,15,3,0
19052,114,9,1
6456,116,5,1
15801,86,1,0
11865,93,7,0
294,83,3,0
398,14,3,0
16855,85,1,1
17309,25,9,0
3535,110,2,0
9567,68,5,1
4020,3,8,1
90,49,7,0
5711,56,3,0
15319,99,7,1
17379,88,8,0
17866,116,1,1
11290,33,9,0
15784,14,7,0
19199,58,7,0
8888,98,9,1
11623,86,1,1
18643,34,3,0
10093,26,7,0
6761,40,3,0
11590,108,6,0
13215,106,8,1
11062,1,2,0
4521,96,4,1
13517,76,1,1
6436,119,8,0
14196,7,8,1
993,61,4,1
3443,18,5,0
11547,48,6,1
8081,23,4,1
13260,66,4,0
12547,110,5,1
8065,76,2,1
7064,98,6,1
11418,101,8,0
12779,2,4,0
6859,53,3,1
6274,73,2,1
13535,56,3,1
1509,33,5,0
5169,46,1,1
6367,21,8,0
326,65,8,0
12401,24,7,0
9838,71,8,0
15672,96,3,0
17225,48,3,0
5598,109,3,0
7821,69,4,0
4288,61,8,1
911,83,3,0
15232,9,3,1
10554,28,4,0
15183,37,4,1
17386,3,1,0
4859,4,7,1
8693,68,1,0
12555,30,9,1
7173,36,5,0
17929,8,5,0
14212,74,8,0
3118,68,5,1
3622,62,6,0
18464,89,4,1
13774,73,5,1
7956,19,8,1
16864,46,3,0
18493,23,3,0
5934,61,8,0
12329,21,2,0
8595,80,7,1
4830,51,7,1
1591,100,6,0
13919,9,3,1
6226,83,8,1
18884,76,3,0
13415,118,1,1
13889,27,4,1
16989,18,8,1
9675,78,6,0
996,64,9,0
18150,80,6,0
15321,107,3,0
5508,53,2,0
2909,75,9,0
2900,47,3,1
9456,99,5,1
140,114,1,1
16112,9,7,1
16576,54,3,1
16594,17,5,1
4007,40,4,0
5206,95,4,0
7616,78,4,0
18204,57,7,0
11122,110,9,1
17927,87,6,0
16803,23,2,1
19521,46,5,0
10845,83,4,1
19486,19,3,1
802,19,7,1
18982,111,5,0
2427,59,3,1
10522,50,1,1
5744,52,5,0
19401,15,2,1
1550,91,3,1
9021,48,3,0
6332,118,7,1
9637,5,6,1
18614,31,4,1
16253,61,4,0
9993,59,8,0
8238,53,9,0
19944,78,5,0
5538,18,5,0
10582,22,9,1
11560,55,9,1
12616,79,8,0
19234,48,9,0
493,101,7,1
13681,26,2,1
9821,48,6,0
14556,111,5,1
3948,27,7,1
15341,58,8,1
19656,117,3,1
9486,7,7,0
1963,120,2,0
2062,56,9,0
38,59,9,1
15406,84,2,1
11590,96,8,0
7635,25,2,1
16720,83,4,0
11328,22,4,0
16784,40,5,0
9871,90,4,0
17033,1,1,0
16279,80,1,0
7515,97,8,0
12467,11,5,0
12789,101,2,0
4721,99,9,0
3683,47,4,1
6864,5,3,1
14354,35,6,0
3272,37,2,0
10652,25,4,0
9112,31,5,0
2100,99,4,0
7520,80,8,0
16275,69,3,1
18416,18,6,1
7737,93,7,0
502,105,6,1
653,72,7,1
6219,69,2,0
6701,83,8,0
4511,116,8,1
4410,3,8,1
1379,65,3,0
7736,120,6,0
11865,99,4,0
3162,69,3,1
4267,96,7,0
389,3,6,0
13221,88,7,1
10845,7,2,1
13795,92,7,0
8523,40,5,0
18687,40,5,0
127,57,6,1
4703,89,3,0
18370,109,6,0
14807,20,1,0
12227,84,5,0
10469,46,3,1
14783,2,6,0
8789,35,3,0
9965,40,4,1
3740,82,8,0
17952,63,1,1
6589,82,2,1
17270,29,9,0
19430,75,8,0
3546,76,3,0
9968,6,3,1
1109,59,6,0
9832,105,9,1
12143,7,9,1
6006,59,3,0
11438,116,1,0
18414,56,4,1
504,62,2,1
9405,116,1,0
17279,15,4,0
5309,96,9,1
3263,45,2,0
14843,15,2,0
9941,12,8,0
17908,26,2,1
1966,42,6,0
9192,82,3,0
17032,104,6,0
11958,84,4,1
10273,36,1,1
11618,36,2,0
16082,6,5,1
16305,119,1,0
5928,3,5,1
17052,86,9,0
8642,22,6,0
7811,58,4,0
477,59,5,0
11637,70,1,1
3009,58,2,0
3222,57,6,0
6423,119,6,0
17566,96,6,0
3925,63,8,1
2613,88,5,1
12964,86,1,0
10100,73,3,0
11783,19,5,1
3869,11,1,1
2004,23,9,0
15237,107,6,0
3316,111,9,0
11725,111,6,0
5778,115,7,0
3021,43,4,0
19227,97,5,0
4991,77,7,0
17892,31,6,0
12104,2,9,0
2293,81,9,0
19858,17,3,0
19384,99,3,1
7077,112,9,0
5606,22,5,1
18675,49,5,1
5025,98,9,1
8969,59,2,1
18146,42,6,0
266,83,8,1
8304,8,5,1
263,49,9,0
7598,94,7,0
4285,15,3,0
10010,74,5,1
12082,103,6,0
5653,22,2,1
10430,73,1,1
3711,79,7,0
7797,6,3,0
5831,26,6,1
10762,22,8,1
5850,32,2,0
9317,109,2,0
855,58,8,1
7270,47,8,0
4382,17,5,1
1270,107,5,1
6564,108,7,0
8188,20,5,1
19592,55,2,0
19265,82,4,1
13644,115,8,1
11556,112,1,1
5985,36,1,1
2778,100,7,0
12795,14,3,1
9356,16,7,0
8186,98,1,1
6154,89,1,0
13879,86,2,0
12728,84,7,0
842,76,2,1
13735,8,4,0
10539,15,6,1
2757,38,4,0
1330,60,6,0
16105,72,9,0
11467,13,3,0
3757,84,8,1
18819,38,2,0
2425,36,3,0
14879,49,2,1
10255,24,4,0
4483,10,9,1
16478,3,4,1
7971,104,9,1
14728,33,6,0
1267,41,2,1
1796,108,8,0
8938,34,5,0
7395,90,8,0
14385,24,6,1
12769,99,7,0
1550,77,4,0
15057,56,9,0
17073,76,2,1
779,114,7,0
14708,83,1,0
3740,101,6,1
10177,26,6,1
11969,1,6,0
2370,19,7,1
16103,5,2,0
6358,20,4,0
15955,42,1,0
6799,8,2,0
10812,50,4,0
11828,56,4,0
18097,29,8,0
19300,23,8,0
16325,41,7,0
12484,85,1,1
6341,94,9,1
10611,20,1,0
3184,15,9,1
11736,53,8,1
8813,113,8,0
17809,97,7,1
13334,80,5,0
1715,40,2,0
14662,4,4,0
11116,18,8,0
1595,53,2,0
4522,46,8,0
2941,86,8,1
155,3,1,0
14074,87,9,0
9639,26,2,1
7256,103,9,0
1044,68,9,0
13939,86,9,0
8095,33,3,0
7084,20,4,0
3166,25,2,0
8400,109,7,1
3639,18,1,0
18924,32,9,1
12652,18,5,0
1794,102,1,1
15575,28,8,1
4990,86,3,0
19547,111,7,0
2881,95,9,1
16063,45,2,0
12381,96,2,0
1516,95,2,1
10737,73,1,0
2076,66,8,1
670,12,7,0
5375,54,5,1
2221,68,3,0
13609,69,1,0
17265,68,2,0
18842,77,2,1
12951,35,6,0
817,46,3,0
19841,56,8,1
8340,80,1,0
13255,67,9,1
10287,67,3,0
9663,9,5,1
17734,4,9,1
19067,41,6,0
6846,48,5,0
3469,11,7,0
10996,13,6,0
3656,62,2,0
13335,97,2,0
14912,2,4,0
9350,106,9,0
9328,111,2,0
11550,92,6,1
7002,36,5,1
2105,33,2,0
2220,86,1,0
5928,87,5,0
18342,72,1,0
19211,72,4,1
16066,15,3,1
12587,87,2,0
8566,31,7,0
542,46,6,0
17095,46,4,1
12901,31,6,1
4814,47,7,0
836,11,1,1
13229,94,9,0
3365,25,6,0
7291,110,2,0
18684,103,4,1
2200,110,2,1
3191,31,7,1
14147,86,3,0
18822,38,7,0
2637,46,6,0
8849,13,1,1
2615,12,1,0
18605,62,6,1
18564,54,1,0
11304,83,3,0
7825,30,5,0
581,13,2,1
9435,46,3,0
14538,115,9,1
12590,59,3,1
476,56,6,1
10704,2,6,1
2128,5,6,0
16930,79,9,0
7156,54,1,1
707,119,5,1
2630,13,1,1
11425,61,6,0
11542,104,7,1
9541,88,6,0
3460,91,4,1
12972,88,3,1
19268,42,4,0
892,110,7,0
9458,111,1,1
15947,47,7,0
14641,94,7,0
19229,107,4,0
17318,88,8,0
6018,97,4,1
7376,76,7,0
1985,7,8,1
2648,54,1,0
17667,27,9,1
6256,62,7,0
17163,18,8,0
14718,29,1,0
14276,1,3,0
184,68,3,0
17259,45,3,0
9278,77,6,1
14126,95,6,1
7367,117,5,1
5044,73,8,0
5518,14,7,1
13918,39,6,1
9165,45,4,1
5754,115,2,0
12304,107,5,1
11687,58,9,0
4750,118,9,1
444,57,5,1
1533,39,3,0
2853,108,1,1
19899,91,3,1
741,101,6,0
15183,51,2,0
19185,28,7,0
3998,99,5,1
2240,55,6,0
15730,29,5,1
2080,17,4,1
874,110,4,1
5229,17,1,0
12846,111,8,0
10153,36,7,0
14866,48,4,0
6144,50,9,1
833,12,6,0
15339,78,9,1
18382,87,8,0
13626,59,8,0
16055,41,2,0
4783,13,1,0
4665,61,3,0
3871,60,7,0
10132,113,9,1
9301,6,6,0
9593,2,7,1
4660,15,2,1
131,73,9,0
2063,40,4,0
10515,102,7,1
17138,5,9,1
5,1,5,1
839,38,5,0
7481,117,8,0
19056,48,4,1
17345,69,3,0
16673,41,1,0
1486,63,5,0
7720,100,9,0
8910,109,7,0
2962,33,7,0
1700,66,9,1
6406,37,3,1
13105,97,5,0
12039,120,5,1
6069,62,1,0
691,54,4,0
3326,10,6,0
13100,87,9,0
12264,98,8,0
11488,32,8,0
17224,67,4,1
12433,38,1,1
167,16,3,1
1406,116,9,0
10361,67,9,0
1041,50,2,1
9226,78,7,0
11302,2,8,0
11020,42,2,1
18593,119,1,0
5708,40,1,0
11616,40,5,1
18327,37,8,1
14928,120,4,0
2339,25,9,1
17340,6,8,0
13383,38,2,0
2176,76,3,0
18155,58,4,0
17643,78,4,0
5538,9,1,0
10040,39,7,0
12398,20,9,1
6026,81,5,0
13320,19,3,0
4343,48,8,0
12166,18,6,0
4945,16,5,0
4670,110,2,0
604,109,9,0
8541,26,9,0
9514,71,1,0
2934,39,7,0
3151,64,3,1
12349,1,2,1
12573,38,4,0
11805,7,5,1
14893,99,6,0
3762,87,9,1
4806,28,9,0
510,37,4,0
4344,35,8,0
16811,24,3,1
14060,103,2,0
3943,10,1,1
11842,74,3,0
6496,95,4,1
11416,32,8,1
15582,70,8,1
13551,117,1,0
13418,94,4,1
19632,65,5,1
9257,108,9,1
19234,101,5,1
18824,96,2,0
9211,110,6,1
296,68,9,0
6931,79,7,0
13892,9,9,1
15656,17,4,1
1205,84,1,0
12375,70,3,0
8993,116,3,1
17014,43,1,1
14042,116,8,1
11044,113,4,0
14137,105,4,1
15315,49,1,1
7721,34,5,0
1621,81,5,1
8251,10,3,0
14536,35,7,0
10439,49,5,0
9045,39,5,0
18884,15,2,0
14421,60,3,1
13259,53,8,0
8738,117,4,0
12637,90,8,0
7423,64,4,1
6216,110,6,1
7280,103,8,0
13499,19,8,0
19787,15,3,0
10230,21,9,1
11390,88,2,0
10917,25,6,1
6059,119,8,0
10447,64,2,0
17366,58,3,0
6409,25,8,0
9589,15,2,0
10270,99,4,0
10722,58,7,0
13574,97,4,0
18337,42,6,0
18607,107,1,1
14730,34,1,0
19588,12,7,1
19735,104,1,0
4212,87,8,0
6049,21,1,0
7479,78,6,1
3389,119,2,0
12464,68,2,1
13826,38,7,0
1592,48,6,1
8198,72,8,1
12760,21,7,0
18514,45,1,0
354,19,7,0
14473,101,3,1
14565,95,8,0
14419,14,7,1
3213,48,6,0
14797,7,8,0
10147,68,6,0
1414,52,6,0
8489,25,9,0
1683,94,6,0
5199,48,1,1
12890,16,7,1
17057,3,3,0
9607,33,1,1
10827,85,4,1
11186,47,1,1
1946,108,9,1
10148,42,4,0
8532,53,1,0
13441,17,6,1
7189,110,4,0
4612,108,2,1
7473,86,1,0
14540,77,3,0
18012,105,1,1
14602,95,7,0
8923,46,8,0
3116,12,7,0
6967,13,5,0
7124,114,5,0
10012,55,7,0
1945,44,6,1
5853,103,6,0
12679,88,2,0
16707,24,7,1
11178,68,6,1
10005,18,3,1
11558,104,3,1
12269,1,2,0
15622,69,3,0
4839,90,9,0
7375,60,2,0
12385,92,2,0
9275,26,1,1
4353,53,5,0
667,9,7,0
10090,96,9,0
11631,20,1,1
14808,20,7,1
14562,8,5,1
19146,86,5,1
4926,21,3,0
9344,73,9,0
9654,60,3,0
16402,18,2,0
841,26,3,1
15268,52,5,1
9361,73,3,1
9055,46,8,0
11074,114,2,1
16006,24,6,1
14537,47,9,0
15946,76,1,0
13028,19,3,1
13563,89,8,1
10438,33,3,1
313,36,7,1
11647,76,2,1
12979,53,1,1
10307,40,2,0
3415,110,4,0
18777,63,2,0
8823,85,8,0
16292,47,2,0
16949,67,7,0
19361,9,8,1
4644,39,8,0
5538,3,7,1
13354,17,4,0
11169,32,5,1
10895,20,8,1
4267,90,3,0
10203,56,7,0
3976,40,9,0
9116,13,1,1
7128,34,5,1
19441,90,1,0
1161,54,7,0
15743,75,7,1
6981,98,6,0
8759,109,3,0
6229,33,6,0
4821,98,7,1
8317,87,1,0
5690,108,6,0
5586,86,8,0
1260,2,3,0
1388,94,6,1
4080,19,5,1
9911,79,1,1
17939,40,7,0
17546,42,5,1
1262,9,7,1
13840,98,3,1
8589,81,5,0
12021,93,1,1
2786,34,8,0
9238,15,6,1
6640,115,9,1
8704,43,7,0
7119,107,3,0
9957,70,3,0
393,91,8,1
4876,85,5,1
9878,56,4,0
4696,7,8,0
12291,57,9,0
17260,64,4,0
11956,16,5,1
18724,64,6,1
5732,51,8,1
16964,75,8,1
12216,3,2,0
5722,54,4,0
18181,108,4,1
6959,75,3,0
5036,52,3,0
19239,47,3,0
4028,45,5,0
18978,36,5,0
16399,48,9,0
15129,32,5,0
7284,117,8,1
19361,32,2,1
12119,75,9,1
2949,2,7,0
4716,67,5,0
8049,63,2,1
4054,119,2,0
5388,108,7,1
18683,97,2,0
1664,5,9,1
14495,63,2,1
8022,89,7,1
10555,7,1,1
13057,108,8,1
4816,20,2,1
11615,54,8,1
15566,79,7,0
13182,14,2,0
1107,17,6,0
13374,45,5,0
16032,107,5,0
17079,58,2,0
19582,79,8,1
6275,28,3,1
220,75,5,0
8082,64,9,0
9636,89,2,0
19776,77,5,1
9907,68,1,1
9381,79,5,0
4551,11,5,0
12854,106,3,0
14265,26,8,0
4067,47,2,1
11940,60,6,1
90,57,4,0
72,78,6,1
7808,36,3,0
18308,116,7,0
240,2,9,0
10619,102,3,1
7291,13,3,1
16572,31,3,0
9842,1,3,1
17758,38,1,0
12177,22,5,0
3673,8,1,1
9735,91,9,0
13622,15,7,1
18843,111,4,0
3952,103,8,1
8589,34,6,1
180,101,7,1
691,40,9,0
8293,77,9,1
18927,106,7,1
16844,91,4,0
1685,107,7,0
14749,104,8,0
15912,66,5,1
9419,108,3,1
5585,94,7,1
1711,55,9,0
17877,5,9,1
